t_ms pacing_bps cwnd rtt_ms raw_pacing
26000 54058192 14 112.84 54058192bps
26000 51902048 4 124.92 51902048bps
26000 51902048 4 85.214 51902048bps
26000 51902048 10 74.822 51902048bps
26000 51902048 10 92.774 51902048bps
27000 51902048 10 115.309 51902048bps
27000 51902048 10 123.137 51902048bps
27000 51902048 10 126.953 51902048bps
27000 51902048 10 129.478 51902048bps
27000 64877568 13 130.36 64877568bps
27000 64877568 16 152.772 64877568bps
27000 64877568 16 136.639 64877568bps
28000 64877568 16 156.9 64877568bps
28000 47036232 13 177.101 47036232bps
28000 47036232 13 162.198 47036232bps
28000 47036232 13 174.664 47036232bps
28000 47036232 13 157.534 47036232bps
28000 47036232 13 162.158 47036232bps
28000 47036232 13 165.622 47036232bps
28000 51902048 13 167.166 51902048bps
29000 64877568 16 166.485 64877568bps
29000 64877568 16 176.798 64877568bps
29000 64877568 16 202.693 64877568bps
29000 64877568 14 199.863 64877568bps
29000 47036232 12 183.932 47036232bps
29000 47036232 12 178.103 47036232bps
29000 39164176 11 155.536 39164176bps
30000 39164176 11 144.78 39164176bps
30000 924496656 14 30.784 924496656bps
30000 924496656 16 36.79 924496656bps
