t_ms pacing_bps cwnd rtt_ms raw_pacing
0 643936976 13 16.574 643936976bps
0 643936976 13 16.574 643936976bps
0 643936976 13 16.574 643936976bps
1000 643936976 13 16.574 643936976bps
1000 643936976 13 16.574 643936976bps
1000 643936976 13 16.574 643936976bps
1000 643936976 13 16.574 643936976bps
1000 643936976 13 16.574 643936976bps
2000 643936976 13 16.574 643936976bps
2000 643936976 13 16.574 643936976bps
2000 643936976 13 16.574 643936976bps
2000 643936976 13 16.574 643936976bps
3000 643936976 13 16.574 643936976bps
3000 643936976 13 16.574 643936976bps
3000 643936976 13 16.574 643936976bps
3000 643936976 13 16.574 643936976bps
4000 643936976 13 16.574 643936976bps
4000 643936976 13 16.574 643936976bps
4000 643936976 13 16.574 643936976bps
4000 643936976 13 16.574 643936976bps
5000 643936976 13 16.574 643936976bps
5000 643936976 13 16.574 643936976bps
5000 643936976 13 16.574 643936976bps
5000 643936976 13 16.574 643936976bps
5000 643936976 13 16.574 643936976bps
6000 643936976 13 16.574 643936976bps
6000 643936976 13 16.574 643936976bps
6000 643936976 13 16.574 643936976bps
6000 643936976 13 16.574 643936976bps
6000 643936976 13 16.574 643936976bps
7000 643936976 13 16.574 643936976bps
7000 643936976 13 16.574 643936976bps
7000 643936976 13 16.574 643936976bps
7000 643936976 13 16.574 643936976bps
8000 643936976 13 16.574 643936976bps
8000 643936976 13 16.574 643936976bps
8000 643936976 13 16.574 643936976bps
8000 643936976 13 16.574 643936976bps
9000 643936976 13 16.574 643936976bps
9000 643936976 13 16.574 643936976bps
9000 643936976 13 16.574 643936976bps
9000 643936976 13 16.574 643936976bps
9000 643936976 13 16.574 643936976bps
10000 643936976 13 16.574 643936976bps
10000 643936976 13 16.574 643936976bps
10000 643936976 13 16.574 643936976bps
10000 643936976 13 16.574 643936976bps
11000 643936976 13 16.574 643936976bps
11000 643936976 13 16.574 643936976bps
11000 643936976 13 16.574 643936976bps
11000 643936976 13 16.574 643936976bps
12000 643936976 13 16.574 643936976bps
12000 643936976 13 16.574 643936976bps
12000 643936976 13 16.574 643936976bps
12000 643936976 13 16.574 643936976bps
12000 643936976 13 16.574 643936976bps
13000 643936976 13 16.574 643936976bps
13000 643936976 13 16.574 643936976bps
13000 643936976 13 16.574 643936976bps
13000 643936976 13 16.574 643936976bps
13000 643936976 13 16.574 643936976bps
14000 643936976 13 16.574 643936976bps
14000 643936976 13 16.574 643936976bps
14000 643936976 13 16.574 643936976bps
14000 643936976 13 16.574 643936976bps
15000 643936976 13 16.574 643936976bps
15000 643936976 13 16.574 643936976bps
15000 643936976 13 16.574 643936976bps
15000 643936976 13 16.574 643936976bps
16000 643936976 13 16.574 643936976bps
16000 643936976 13 16.574 643936976bps
16000 643936976 13 16.574 643936976bps
17000 643936976 13 16.574 643936976bps
17000 643936976 13 16.574 643936976bps
17000 643936976 13 16.574 643936976bps
17000 643936976 13 16.574 643936976bps
18000 643936976 13 16.574 643936976bps
18000 643936976 13 16.574 643936976bps
18000 643936976 13 16.574 643936976bps
19000 643936976 13 16.574 643936976bps
19000 643936976 13 16.574 643936976bps
19000 643936976 13 16.574 643936976bps
19000 643936976 13 16.574 643936976bps
20000 643936976 13 16.574 643936976bps
20000 643936976 13 16.574 643936976bps
20000 643936976 13 16.574 643936976bps
21000 643936976 13 16.574 643936976bps
21000 643936976 13 16.574 643936976bps
21000 643936976 13 16.574 643936976bps
21000 643936976 13 16.574 643936976bps
22000 643936976 13 16.574 643936976bps
22000 643936976 13 16.574 643936976bps
22000 643936976 13 16.574 643936976bps
23000 643936976 13 16.574 643936976bps
23000 643936976 13 16.574 643936976bps
23000 643936976 13 16.574 643936976bps
23000 643936976 13 16.574 643936976bps
24000 643936976 13 16.574 643936976bps
24000 643936976 13 16.574 643936976bps
24000 643936976 13 16.574 643936976bps
25000 643936976 13 16.574 643936976bps
25000 643936976 13 16.574 643936976bps
25000 643936976 13 16.574 643936976bps
25000 643936976 13 16.574 643936976bps
26000 643936976 13 16.574 643936976bps
26000 643936976 13 16.574 643936976bps
26000 643936976 13 16.574 643936976bps
26000 643936976 13 16.574 643936976bps
27000 643936976 13 16.574 643936976bps
27000 643936976 13 16.574 643936976bps
27000 643936976 13 16.574 643936976bps
28000 643936976 13 16.574 643936976bps
28000 643936976 13 16.574 643936976bps
28000 643936976 13 16.574 643936976bps
28000 643936976 13 16.574 643936976bps
29000 643936976 13 16.574 643936976bps
29000 643936976 13 16.574 643936976bps
29000 643936976 13 16.574 643936976bps
30000 643936976 13 16.574 643936976bps
30000 643936976 13 16.574 643936976bps
30000 643936976 13 16.574 643936976bps
30000 643936976 13 16.574 643936976bps
31000 643936976 13 16.574 643936976bps
31000 643936976 13 16.574 643936976bps
31000 643936976 13 16.574 643936976bps
31000 643936976 13 16.574 643936976bps
32000 643936976 13 16.574 643936976bps
32000 643936976 13 16.574 643936976bps
32000 643936976 13 16.574 643936976bps
33000 643936976 13 16.574 643936976bps
33000 643936976 13 16.574 643936976bps
33000 643936976 13 16.574 643936976bps
34000 643936976 13 16.574 643936976bps
34000 643936976 13 16.574 643936976bps
34000 643936976 13 16.574 643936976bps
34000 643936976 13 16.574 643936976bps
35000 643936976 13 16.574 643936976bps
35000 643936976 13 16.574 643936976bps
35000 643936976 13 16.574 643936976bps
36000 643936976 13 16.574 643936976bps
36000 643936976 13 16.574 643936976bps
36000 643936976 13 16.574 643936976bps
37000 643936976 13 16.574 643936976bps
37000 643936976 13 16.574 643936976bps
