t_ms pacing_bps cwnd rtt_ms raw_pacing
0 781280480 13 13.828 781280480bps
0 781280480 13 13.828 781280480bps
0 781280480 13 13.828 781280480bps
0 781280480 13 13.828 781280480bps
1000 781280480 13 13.828 781280480bps
1000 781280480 13 13.828 781280480bps
1000 781280480 13 13.828 781280480bps
1000 781280480 13 13.828 781280480bps
1000 781280480 13 13.828 781280480bps
1000 781280480 13 13.828 781280480bps
1000 781280480 13 13.828 781280480bps
2000 781280480 13 13.828 781280480bps
2000 781280480 13 13.828 781280480bps
2000 781280480 13 13.828 781280480bps
2000 781280480 13 13.828 781280480bps
2000 781280480 13 13.828 781280480bps
2000 781280480 13 13.828 781280480bps
2000 781280480 13 13.828 781280480bps
2000 781280480 13 13.828 781280480bps
3000 781280480 13 13.828 781280480bps
3000 781280480 13 13.828 781280480bps
3000 781280480 13 13.828 781280480bps
3000 781280480 13 13.828 781280480bps
3000 781280480 13 13.828 781280480bps
3000 781280480 13 13.828 781280480bps
3000 781280480 13 13.828 781280480bps
4000 781280480 13 13.828 781280480bps
4000 781280480 13 13.828 781280480bps
4000 781280480 13 13.828 781280480bps
4000 781280480 13 13.828 781280480bps
4000 781280480 13 13.828 781280480bps
4000 781280480 13 13.828 781280480bps
4000 781280480 13 13.828 781280480bps
5000 781280480 13 13.828 781280480bps
5000 781280480 13 13.828 781280480bps
5000 781280480 13 13.828 781280480bps
5000 781280480 13 13.828 781280480bps
5000 781280480 13 13.828 781280480bps
5000 781280480 13 13.828 781280480bps
5000 781280480 13 13.828 781280480bps
6000 781280480 13 13.828 781280480bps
6000 781280480 13 13.828 781280480bps
6000 781280480 13 13.828 781280480bps
6000 781280480 13 13.828 781280480bps
6000 781280480 13 13.828 781280480bps
6000 781280480 13 13.828 781280480bps
6000 781280480 13 13.828 781280480bps
6000 781280480 13 13.828 781280480bps
7000 781280480 13 13.828 781280480bps
7000 781280480 13 13.828 781280480bps
7000 781280480 13 13.828 781280480bps
7000 781280480 13 13.828 781280480bps
7000 781280480 13 13.828 781280480bps
7000 781280480 13 13.828 781280480bps
7000 781280480 13 13.828 781280480bps
8000 781280480 13 13.828 781280480bps
8000 781280480 13 13.828 781280480bps
8000 781280480 13 13.828 781280480bps
8000 781280480 13 13.828 781280480bps
8000 781280480 13 13.828 781280480bps
8000 781280480 13 13.828 781280480bps
8000 781280480 13 13.828 781280480bps
9000 781280480 13 13.828 781280480bps
9000 781280480 13 13.828 781280480bps
9000 781280480 13 13.828 781280480bps
9000 781280480 13 13.828 781280480bps
9000 781280480 13 13.828 781280480bps
9000 781280480 13 13.828 781280480bps
9000 781280480 13 13.828 781280480bps
10000 781280480 13 13.828 781280480bps
10000 781280480 13 13.828 781280480bps
10000 781280480 13 13.828 781280480bps
10000 781280480 13 13.828 781280480bps
10000 781280480 13 13.828 781280480bps
10000 781280480 13 13.828 781280480bps
10000 781280480 13 13.828 781280480bps
10000 781280480 13 13.828 781280480bps
11000 781280480 13 13.828 781280480bps
11000 781280480 13 13.828 781280480bps
11000 781280480 13 13.828 781280480bps
11000 781280480 13 13.828 781280480bps
11000 781280480 13 13.828 781280480bps
11000 781280480 13 13.828 781280480bps
11000 781280480 13 13.828 781280480bps
12000 781280480 13 13.828 781280480bps
12000 781280480 13 13.828 781280480bps
12000 781280480 13 13.828 781280480bps
12000 781280480 13 13.828 781280480bps
12000 781280480 13 13.828 781280480bps
12000 781280480 13 13.828 781280480bps
12000 781280480 13 13.828 781280480bps
13000 781280480 13 13.828 781280480bps
13000 781280480 13 13.828 781280480bps
13000 781280480 13 13.828 781280480bps
13000 781280480 13 13.828 781280480bps
13000 781280480 13 13.828 781280480bps
13000 781280480 13 13.828 781280480bps
13000 781280480 13 13.828 781280480bps
14000 781280480 13 13.828 781280480bps
14000 781280480 13 13.828 781280480bps
14000 781280480 13 13.828 781280480bps
14000 781280480 13 13.828 781280480bps
14000 781280480 13 13.828 781280480bps
14000 781280480 13 13.828 781280480bps
14000 781280480 13 13.828 781280480bps
14000 781280480 13 13.828 781280480bps
15000 781280480 13 13.828 781280480bps
15000 781280480 13 13.828 781280480bps
15000 781280480 13 13.828 781280480bps
15000 781280480 13 13.828 781280480bps
15000 781280480 13 13.828 781280480bps
15000 781280480 13 13.828 781280480bps
15000 781280480 13 13.828 781280480bps
16000 781280480 13 13.828 781280480bps
16000 781280480 13 13.828 781280480bps
16000 781280480 13 13.828 781280480bps
16000 781280480 13 13.828 781280480bps
16000 781280480 13 13.828 781280480bps
16000 781280480 13 13.828 781280480bps
16000 781280480 13 13.828 781280480bps
17000 781280480 13 13.828 781280480bps
17000 781280480 13 13.828 781280480bps
17000 781280480 13 13.828 781280480bps
17000 781280480 13 13.828 781280480bps
17000 781280480 13 13.828 781280480bps
17000 781280480 13 13.828 781280480bps
17000 781280480 13 13.828 781280480bps
18000 781280480 13 13.828 781280480bps
18000 781280480 13 13.828 781280480bps
18000 781280480 13 13.828 781280480bps
18000 781280480 13 13.828 781280480bps
18000 781280480 13 13.828 781280480bps
18000 781280480 13 13.828 781280480bps
18000 781280480 13 13.828 781280480bps
19000 781280480 13 13.828 781280480bps
19000 781280480 13 13.828 781280480bps
19000 781280480 13 13.828 781280480bps
19000 781280480 13 13.828 781280480bps
19000 781280480 13 13.828 781280480bps
19000 781280480 13 13.828 781280480bps
19000 781280480 13 13.828 781280480bps
19000 781280480 13 13.828 781280480bps
20000 781280480 13 13.828 781280480bps
20000 781280480 13 13.828 781280480bps
20000 781280480 13 13.828 781280480bps
20000 781280480 13 13.828 781280480bps
20000 781280480 13 13.828 781280480bps
20000 781280480 13 13.828 781280480bps
20000 781280480 13 13.828 781280480bps
21000 781280480 13 13.828 781280480bps
21000 781280480 13 13.828 781280480bps
21000 781280480 13 13.828 781280480bps
21000 781280480 13 13.828 781280480bps
21000 781280480 13 13.828 781280480bps
21000 781280480 13 13.828 781280480bps
21000 781280480 13 13.828 781280480bps
22000 781280480 13 13.828 781280480bps
22000 781280480 13 13.828 781280480bps
22000 781280480 13 13.828 781280480bps
22000 781280480 13 13.828 781280480bps
22000 781280480 13 13.828 781280480bps
22000 781280480 13 13.828 781280480bps
22000 781280480 13 13.828 781280480bps
23000 781280480 13 13.828 781280480bps
23000 781280480 13 13.828 781280480bps
23000 781280480 13 13.828 781280480bps
23000 781280480 13 13.828 781280480bps
23000 781280480 13 13.828 781280480bps
23000 781280480 13 13.828 781280480bps
23000 781280480 13 13.828 781280480bps
23000 781280480 13 13.828 781280480bps
24000 781280480 13 13.828 781280480bps
24000 781280480 13 13.828 781280480bps
24000 781280480 13 13.828 781280480bps
24000 781280480 13 13.828 781280480bps
24000 781280480 13 13.828 781280480bps
24000 781280480 13 13.828 781280480bps
24000 781280480 13 13.828 781280480bps
25000 781280480 13 13.828 781280480bps
25000 781280480 13 13.828 781280480bps
25000 781280480 13 13.828 781280480bps
25000 781280480 13 13.828 781280480bps
25000 781280480 13 13.828 781280480bps
25000 781280480 13 13.828 781280480bps
25000 781280480 13 13.828 781280480bps
26000 781280480 13 13.828 781280480bps
26000 781280480 13 13.828 781280480bps
26000 781280480 13 13.828 781280480bps
26000 781280480 13 13.828 781280480bps
26000 781280480 13 13.828 781280480bps
26000 781280480 13 13.828 781280480bps
26000 781280480 13 13.828 781280480bps
27000 781280480 13 13.828 781280480bps
27000 781280480 13 13.828 781280480bps
27000 781280480 13 13.828 781280480bps
27000 781280480 13 13.828 781280480bps
27000 781280480 13 13.828 781280480bps
27000 781280480 13 13.828 781280480bps
27000 781280480 13 13.828 781280480bps
27000 781280480 13 13.828 781280480bps
28000 781280480 13 13.828 781280480bps
28000 781280480 13 13.828 781280480bps
28000 781280480 13 13.828 781280480bps
28000 781280480 13 13.828 781280480bps
28000 781280480 13 13.828 781280480bps
28000 781280480 13 13.828 781280480bps
28000 781280480 13 13.828 781280480bps
29000 781280480 13 13.828 781280480bps
29000 781280480 13 13.828 781280480bps
29000 781280480 13 13.828 781280480bps
29000 781280480 13 13.828 781280480bps
29000 781280480 13 13.828 781280480bps
29000 781280480 13 13.828 781280480bps
29000 781280480 13 13.828 781280480bps
30000 781280480 13 13.828 781280480bps
30000 781280480 13 13.828 781280480bps
30000 781280480 14 25.598 781280480bps
30000 781280480 16 31.939 781280480bps
