t_ms pacing_bps cwnd rtt_ms raw_pacing
0 446752176 13 20.65 446752176bps
0 446752176 13 20.65 446752176bps
0 446752176 13 20.65 446752176bps
1000 446752176 13 20.65 446752176bps
1000 446752176 13 20.65 446752176bps
1000 446752176 13 20.65 446752176bps
1000 446752176 13 20.65 446752176bps
1000 446752176 13 20.65 446752176bps
1000 446752176 13 20.65 446752176bps
1000 446752176 13 20.65 446752176bps
2000 446752176 13 20.65 446752176bps
2000 446752176 13 20.65 446752176bps
2000 446752176 13 20.65 446752176bps
2000 446752176 13 20.65 446752176bps
2000 446752176 13 20.65 446752176bps
2000 446752176 13 20.65 446752176bps
2000 446752176 13 20.65 446752176bps
3000 446752176 13 20.65 446752176bps
3000 446752176 13 20.65 446752176bps
3000 446752176 13 20.65 446752176bps
3000 446752176 13 20.65 446752176bps
3000 446752176 13 20.65 446752176bps
3000 446752176 13 20.65 446752176bps
3000 446752176 13 20.65 446752176bps
4000 446752176 13 20.65 446752176bps
4000 446752176 13 20.65 446752176bps
4000 446752176 13 20.65 446752176bps
4000 446752176 13 20.65 446752176bps
4000 446752176 13 20.65 446752176bps
4000 446752176 13 20.65 446752176bps
4000 446752176 13 20.65 446752176bps
5000 446752176 13 20.65 446752176bps
5000 446752176 13 20.65 446752176bps
5000 446752176 13 20.65 446752176bps
5000 446752176 13 20.65 446752176bps
5000 446752176 13 20.65 446752176bps
5000 446752176 13 20.65 446752176bps
6000 446752176 13 20.65 446752176bps
6000 446752176 13 20.65 446752176bps
6000 446752176 13 20.65 446752176bps
6000 446752176 13 20.65 446752176bps
6000 446752176 13 20.65 446752176bps
6000 446752176 13 20.65 446752176bps
7000 446752176 13 20.65 446752176bps
7000 446752176 13 20.65 446752176bps
7000 446752176 13 20.65 446752176bps
7000 446752176 13 20.65 446752176bps
7000 446752176 13 20.65 446752176bps
7000 446752176 13 20.65 446752176bps
7000 446752176 13 20.65 446752176bps
8000 446752176 13 20.65 446752176bps
8000 446752176 13 20.65 446752176bps
8000 446752176 13 20.65 446752176bps
8000 446752176 13 20.65 446752176bps
8000 446752176 13 20.65 446752176bps
8000 446752176 13 20.65 446752176bps
9000 446752176 13 20.65 446752176bps
9000 446752176 13 20.65 446752176bps
9000 446752176 13 20.65 446752176bps
9000 446752176 13 20.65 446752176bps
9000 446752176 13 20.65 446752176bps
10000 446752176 13 20.65 446752176bps
10000 446752176 13 20.65 446752176bps
10000 446752176 13 20.65 446752176bps
10000 446752176 13 20.65 446752176bps
11000 446752176 13 20.65 446752176bps
11000 446752176 13 20.65 446752176bps
