t_ms pacing_bps cwnd rtt_ms raw_pacing
14000 41144504 13 117.621 41144504bps
14000 41144504 13 120.061 41144504bps
14000 41144504 13 129.979 41144504bps
14000 41144504 13 141.831 41144504bps
15000 51430632 15 162.245 51430632bps
15000 51430632 15 180.03 51430632bps
15000 51430632 15 196.81 51430632bps
15000 51430632 15 199.308 51430632bps
15000 37287208 13 201.801 37287208bps
15000 34849952 10 183.886 34849952bps
15000 38455120 4 150.289 38455120bps
16000 38455120 4 102.04 38455120bps
16000 39908008 12 74.118 39908008bps
16000 39938920 12 61.787 39938920bps
16000 39938920 12 69.5 39938920bps
16000 39938920 9 77.894 39938920bps
16000 49923648 12 86.252 49923648bps
17000 49923648 12 102.401 49923648bps
17000 49923648 12 138.922 49923648bps
17000 36194648 9 143.22 36194648bps
17000 45781376 13 126.291 45781376bps
17000 45781376 13 115.501 45781376bps
17000 45781376 13 132.71 45781376bps
17000 45781376 13 164.854 45781376bps
18000 45781376 13 166.848 45781376bps
18000 45781376 11 168.468 45781376bps
18000 57226728 16 142.307 57226728bps
18000 57226728 16 143.104 57226728bps
18000 57226728 16 172.811 57226728bps
18000 57226728 16 199.921 57226728bps
19000 41489376 13 211.829 41489376bps
19000 41489376 13 199.14 41489376bps
19000 37259192 13 185.68 37259192bps
19000 37259192 13 171.361 37259192bps
19000 37259192 13 163.888 37259192bps
19000 37259192 13 157.602 37259192bps
19000 41113592 13 151.898 41113592bps
20000 51391992 12 147.336 51391992bps
20000 51391992 12 155.067 51391992bps
20000 51391992 12 154.956 51391992bps
20000 37259192 11 163.144 37259192bps
20000 37259192 11 158.633 37259192bps
20000 34962008 10 149.832 34962008bps
20000 34962008 11 126.608 34962008bps
21000 38578768 12 102.341 38578768bps
21000 38578768 4 92.175 38578768bps
21000 38578768 4 70.723 38578768bps
21000 38578768 12 57.059 38578768bps
21000 38578768 9 51.829 38578768bps
21000 49885008 12 49.343 49885008bps
22000 49885008 12 60.528 49885008bps
22000 49885008 11 99.323 49885008bps
22000 36166632 10 127.291 36166632bps
22000 36166632 10 106.594 36166632bps
22000 39908008 11 91.407 39908008bps
22000 39908008 11 87.58 39908008bps
22000 49885008 13 88.671 49885008bps
23000 49885008 14 94.368 49885008bps
23000 49885008 14 124.712 49885008bps
23000 49885008 14 163.059 49885008bps
23000 39908008 12 170.979 39908008bps
23000 38640600 12 124.663 38640600bps
23000 38640600 12 105.241 38640600bps
23000 38640600 12 96.059 38640600bps
24000 38640600 12 90.887 38640600bps
24000 48300744 15 89.785 48300744bps
24000 48300744 15 90.045 48300744bps
24000 48300744 15 109.45 48300744bps
24000 48300744 15 151.983 48300744bps
24000 35018040 11 179.286 35018040bps
24000 34849952 12 134.465 34849952bps
25000 38455120 12 101.015 38455120bps
25000 38455120 12 84.2 38455120bps
25000 48068904 15 79.12 48068904bps
25000 48068904 15 97.609 48068904bps
25000 48068904 15 128.434 48068904bps
25000 39164176 14 175.879 39164176bps
26000 39164176 14 139.033 39164176bps
26000 39164176 14 125.034 39164176bps
26000 39164176 14 128.189 39164176bps
26000 39164176 14 134.16 39164176bps
26000 43215640 4 116.572 43215640bps
26000 43215640 4 84.818 43215640bps
26000 43215640 13 76.75 43215640bps
27000 43215640 13 84.704 43215640bps
27000 43215640 10 110.202 43215640bps
27000 43215640 10 124.368 43215640bps
27000 43215640 10 131.029 43215640bps
27000 54019552 12 133.733 54019552bps
27000 54019552 12 152.269 54019552bps
27000 54019552 12 151.763 54019552bps
28000 39164176 11 154.729 39164176bps
28000 35270168 10 156.032 35270168bps
28000 35270168 10 134.741 35270168bps
28000 35270168 10 117.47 35270168bps
28000 38918808 12 97.158 38918808bps
28000 48648512 15 89.931 48648512bps
29000 48648512 15 99.679 48648512bps
29000 48648512 15 129.258 48648512bps
29000 35270168 12 175.141 35270168bps
29000 38323744 13 144.246 38323744bps
29000 38323744 13 124.653 38323744bps
29000 38323744 13 114.593 38323744bps
29000 38323744 12 108.765 38323744bps
30000 42288272 12 106.575 42288272bps
30000 52860336 14 120.721 52860336bps
30000 52860336 14 146.962 52860336bps
30000 52860336 14 174.591 52860336bps
30000 38323744 10 183.74 38323744bps
30000 37791472 12 150.834 37791472bps
30000 37791472 12 122.686 37791472bps
31000 37791472 12 105.769 37791472bps
31000 41700928 12 97.122 41700928bps
31000 52126168 14 92.855 52126168bps
31000 52126168 14 104.956 52126168bps
31000 52126168 14 145.128 52126168bps
31000 41700928 4 173.369 41700928bps
32000 41700928 4 124.585 41700928bps
32000 41700928 10 88.335 41700928bps
32000 41700928 10 85.385 41700928bps
32000 41700928 10 89.431 41700928bps
32000 41700928 10 101.257 41700928bps
32000 41700928 10 119.33 41700928bps
32000 52126168 12 128.965 52126168bps
33000 52126168 13 148.151 52126168bps
33000 52126168 13 148.126 52126168bps
33000 37791472 11 170.44 37791472bps
33000 37259192 11 160.277 37259192bps
33000 37259192 11 148.75 37259192bps
33000 37259192 11 142.185 37259192bps
33000 37259192 11 139.748 37259192bps
34000 37259192 11 121.9 37259192bps
34000 41113592 11 113.191 41113592bps
34000 51391992 13 117.936 51391992bps
34000 51391992 13 142.348 51391992bps
34000 51391992 13 155.798 51391992bps
34000 40200712 13 169.117 40200712bps
35000 41293272 13 132.909 41293272bps
35000 41293272 13 116.712 41293272bps
35000 41293272 13 126.314 41293272bps
35000 41293272 13 138.226 41293272bps
35000 41293272 13 153.11 41293272bps
35000 45564992 13 169.135 45564992bps
35000 56956240 16 172.834 56956240bps
36000 56956240 16 180.811 56956240bps
36000 56956240 16 207.915 56956240bps
36000 56956240 16 209.9 56956240bps
36000 41293272 11 212.68 41293272bps
36000 39197024 12 158.702 39197024bps
36000 39197024 12 125.738 39197024bps
36000 39197024 12 109.545 39197024bps
37000 39197024 12 104.474 39197024bps
37000 39908008 4 92.342 39908008bps
37000 39908008 12 67.806 39908008bps
37000 39908008 12 72.585 39908008bps
37000 39908008 12 80.78 39908008bps
37000 39908008 12 86.688 39908008bps
38000 49885008 12 93.976 49885008bps
38000 49885008 12 108.74 49885008bps
38000 49885008 13 142.484 49885008bps
38000 49885008 13 143.265 49885008bps
38000 45564992 14 141.634 45564992bps
38000 45564992 14 116.962 45564992bps
38000 45564992 14 128.07 45564992bps
39000 45564992 14 151.993 45564992bps
39000 45564992 14 175.89 45564992bps
39000 45564992 14 183.405 45564992bps
39000 45564992 14 187.801 45564992bps
39000 45564992 14 189.45 45564992bps
39000 56956240 14 190.255 56956240bps
40000 56956240 14 190.788 56956240bps
40000 56956240 14 190.876 56956240bps
40000 41293272 11 191.006 41293272bps
40000 41293272 11 178.548 41293272bps
40000 34289664 12 149.021 34289664bps
40000 41979144 13 123.179 41979144bps
40000 41979144 13 122.976 41979144bps
41000 41979144 13 132.442 41979144bps
41000 52473928 15 146.336 52473928bps
41000 52473928 15 169.594 52473928bps
41000 52473928 14 190.943 52473928bps
41000 52473928 14 192.509 52473928bps
41000 38043600 12 188.229 38043600bps
41000 38043600 13 169.423 38043600bps
42000 38043600 13 130.384 38043600bps
42000 38043600 13 117.528 38043600bps
42000 38043600 13 108.436 38043600bps
42000 41979144 4 87.229 41979144bps
42000 41979144 11 69.319 41979144bps
42000 41979144 11 72.691 41979144bps
43000 41979144 11 84.537 41979144bps
43000 41979144 11 105.262 41979144bps
43000 41979144 10 128.04 41979144bps
43000 41979144 10 134.235 41979144bps
43000 52473928 12 135.463 52473928bps
43000 52473928 12 151.754 52473928bps
43000 52473928 12 150.251 52473928bps
44000 38043600 11 157.889 38043600bps
44000 37763456 11 156.851 37763456bps
44000 37763456 11 149.122 37763456bps
44000 37763456 11 143.214 37763456bps
44000 37763456 11 140.285 37763456bps
44000 41670016 11 140.493 41670016bps
44000 52087528 13 139.3 52087528bps
45000 52087528 13 153.442 52087528bps
45000 52087528 13 162.575 52087528bps
45000 37763456 11 173.04 37763456bps
45000 37287208 13 159.304 37287208bps
45000 37287208 13 125.939 37287208bps
45000 37287208 13 105.596 37287208bps
46000 41144504 13 94.247 41144504bps
46000 51430632 15 90.197 51430632bps
46000 51430632 15 100.263 51430632bps
46000 51430632 15 144.908 51430632bps
46000 37287208 13 182.073 37287208bps
46000 34821936 12 180.324 34821936bps
46000 34821936 12 163.338 34821936bps
47000 35270168 12 132.677 35270168bps
47000 35270168 12 113.5 35270168bps
47000 48648512 15 87.504 48648512bps
47000 48648512 15 86.776 48648512bps
47000 48648512 15 110.212 48648512bps
47000 45224952 4 146.67 45224952bps
47000 51840224 4 85.569 51840224bps
48000 51840224 13 77.86 51840224bps
48000 51840224 13 107.042 51840224bps
48000 51840224 13 148.751 51840224bps
48000 51840224 13 150.942 51840224bps
48000 51840224 12 170.215 51840224bps
48000 51840224 12 168.479 51840224bps
49000 64800280 15 160.995 64800280bps
49000 64800280 15 176.391 64800280bps
49000 64800280 15 193.979 64800280bps
49000 64800280 15 198.782 64800280bps
49000 46980200 12 201.19 46980200bps
49000 46980200 13 178.18 46980200bps
49000 46980200 13 163.276 46980200bps
50000 46980200 13 174.676 46980200bps
50000 46980200 13 175.012 46980200bps
50000 46980200 13 172.286 46980200bps
50000 46980200 13 174.708 46980200bps
50000 51840224 13 174.328 51840224bps
50000 64800280 15 176 64800280bps
51000 64800280 16 172.178 64800280bps
51000 64800280 16 200.563 64800280bps
51000 64800280 16 199.714 64800280bps
51000 46980200 13 210.581 46980200bps
51000 46980200 16 201.694 46980200bps
51000 39192192 14 163.878 39192192bps
51000 39192192 14 152.593 39192192bps
52000 39192192 14 147.872 39192192bps
52000 39192192 14 147.938 39192192bps
52000 39192192 14 149.937 39192192bps
52000 43246560 14 151.781 43246560bps
52000 54058192 16 163.274 54058192bps
52000 54058192 17 177.797 54058192bps
52000 54058192 17 216.584 54058192bps
53000 43246560 4 213.134 43246560bps
53000 51840224 4 131.014 51840224bps
53000 51871136 11 90.075 51871136bps
53000 51871136 11 92.128 51871136bps
53000 51871136 11 118.927 51871136bps
53000 51871136 10 133.912 51871136bps
54000 51871136 10 136.606 51871136bps
54000 51871136 10 136.301 51871136bps
54000 64838920 13 136.447 64838920bps
54000 64838920 14 163.377 64838920bps
54000 64838920 14 158.891 64838920bps
54000 47008216 12 182.258 47008216bps
54000 47008216 12 175.11 47008216bps
54000 47008216 12 163.943 47008216bps
55000 47008216 12 166.824 47008216bps
55000 47008216 12 159.071 47008216bps
55000 47008216 12 161.562 47008216bps
55000 51871136 12 164.357 51871136bps
55000 51871136 12 158.469 51871136bps
55000 64838920 15 160.319 64838920bps
55000 64838920 15 195.655 64838920bps
56000 64838920 15 189.802 64838920bps
56000 64838920 15 204.079 64838920bps
56000 64838920 15 202.496 64838920bps
56000 64838920 15 203.172 64838920bps
56000 47008216 12 190.893 47008216bps
56000 39164176 11 164.34 39164176bps
57000 39164176 11 161.155 39164176bps
57000 39164176 11 147.038 39164176bps
57000 39164176 11 150.345 39164176bps
57000 43215640 11 145.373 43215640bps
57000 54019552 14 149.644 54019552bps
57000 54019552 14 153.701 54019552bps
58000 55371976 14 174.075 55371976bps
58000 55371976 14 184.064 55371976bps
58000 55371976 14 179.838 55371976bps
58000 44297584 4 187.248 44297584bps
58000 44297584 4 118.633 44297584bps
58000 44297584 12 85.07 44297584bps
58000 44297584 12 81.239 44297584bps
59000 44297584 12 91.956 44297584bps
59000 44297584 12 116.824 44297584bps
59000 44297584 12 139.93 44297584bps
59000 55371976 14 126.625 55371976bps
59000 55371976 14 133.265 55371976bps
59000 55371976 14 174.101 55371976bps
59000 55371976 14 171.947 55371976bps
60000 55371976 14 180.971 55371976bps
60000 40144680 12 187.59 40144680bps
60000 40144680 12 170.495 40144680bps
60000 40144680 12 159.924 40144680bps
60000 40144680 12 162.033 40144680bps
60000 40144680 12 159.255 40144680bps
61000 40144680 12 153.414 40144680bps
61000 40144680 12 154.381 40144680bps
61000 44297584 12 162.493 44297584bps
61000 55371976 14 157.873 55371976bps
61000 55371976 14 179.266 55371976bps
61000 55371976 12 185.855 55371976bps
61000 40144680 10 174.148 40144680bps
62000 34569808 11 155.819 34569808bps
62000 34569808 12 120.998 34569808bps
62000 38146000 12 82.467 38146000bps
62000 47682496 14 67.014 47682496bps
62000 47682496 14 74.422 47682496bps
62000 47682496 14 108.311 47682496bps
63000 34569808 12 153.042 34569808bps
63000 37399264 12 148.505 37399264bps
63000 37399264 12 135.302 37399264bps
63000 37399264 11 118.615 37399264bps
63000 41268160 11 110.181 41268160bps
63000 41268160 4 104.632 41268160bps
63000 41268160 4 79.978 41268160bps
64000 41268160 10 63.237 41268160bps
64000 41268160 10 75.334 41268160bps
64000 41268160 10 85.07 41268160bps
64000 41268160 10 106.14 41268160bps
64000 51585200 12 122.841 51585200bps
64000 51585200 12 132.12 51585200bps
65000 51585200 13 147.35 51585200bps
65000 51585200 13 165.624 51585200bps
65000 37399264 11 166.466 37399264bps
65000 37259192 11 149.437 37259192bps
65000 37259192 11 145.488 37259192bps
65000 37259192 11 143.339 37259192bps
65000 41113592 11 132.218 41113592bps
66000 51391992 13 128.861 51391992bps
66000 51391992 13 136.13 51391992bps
66000 51391992 13 157.042 51391992bps
66000 51391992 13 167.686 51391992bps
66000 51391992 13 174.923 51391992bps
66000 37259192 11 171.073 37259192bps
67000 36390744 12 136.926 36390744bps
67000 40155304 12 110.355 40155304bps
67000 40155304 12 94.801 40155304bps
67000 40155304 12 91.457 40155304bps
67000 50194136 15 94.394 50194136bps
67000 50194136 15 110.843 50194136bps
67000 50194136 15 143.173 50194136bps
68000 50194136 15 186.407 50194136bps
68000 36390744 12 187.937 36390744bps
68000 36726920 12 145.486 36726920bps
68000 36726920 12 119.932 36726920bps
68000 36726920 12 106.639 36726920bps
68000 40526256 12 95.448 40526256bps
68000 50657824 15 89.538 50657824bps
69000 40526256 4 98.341 40526256bps
69000 44297584 4 92.114 44297584bps
69000 44297584 10 75.551 44297584bps
69000 44297584 10 80.817 44297584bps
69000 44297584 10 100.564 44297584bps
69000 44297584 10 119.489 44297584bps
70000 44297584 10 128.968 44297584bps
70000 55371976 12 132.833 55371976bps
70000 55371976 13 136.36 55371976bps
70000 55371976 14 166.487 55371976bps
70000 55371976 14 162.817 55371976bps
70000 40144680 12 178.303 40144680bps
70000 40144680 12 158.453 40144680bps
71000 40144680 12 159.609 40144680bps
71000 40144680 12 159.638 40144680bps
71000 40144680 12 154.51 40144680bps
71000 40144680 12 150.862 40144680bps
71000 44297584 10 155.65 44297584bps
71000 55371976 13 147.662 55371976bps
72000 55371976 13 144.278 55371976bps
72000 55371976 13 161.355 55371976bps
72000 40144680 11 171.641 40144680bps
72000 35522296 12 167.089 35522296bps
72000 43246560 13 129.216 43246560bps
72000 43246560 13 112.913 43246560bps
72000 43246560 13 124.684 43246560bps
73000 43246560 13 140.017 43246560bps
73000 54058192 15 168.086 54058192bps
73000 54058192 15 166.544 54058192bps
73000 54058192 15 190.517 54058192bps
73000 54058192 15 193.657 54058192bps
73000 54058192 15 196.909 54058192bps
73000 54058192 15 202.476 54058192bps
74000 54058192 15 199.183 54058192bps
74000 39192192 11 200.282 39192192bps
74000 39192192 11 176.154 39192192bps
74000 43246560 4 124.489 43246560bps
74000 43246560 11 88.434 43246560bps
74000 43246560 11 83.427 43246560bps
74000 43246560 11 92.739 43246560bps
75000 43246560 11 121.388 43246560bps
75000 43246560 11 135.46 43246560bps
75000 43246560 11 143.035 43246560bps
75000 54058192 12 148.036 54058192bps
75000 54058192 12 157.755 54058192bps
75000 54058192 12 162.688 54058192bps
76000 43246560 12 153.299 43246560bps
76000 40959032 12 124.406 40959032bps
76000 40959032 12 121.608 40959032bps
76000 40959032 12 131.221 40959032bps
76000 40959032 12 142.04 40959032bps
76000 40959032 12 158.193 40959032bps
76000 51198792 14 150.929 51198792bps
77000 51198792 14 168.957 51198792bps
77000 51198792 14 182.643 51198792bps
77000 51198792 14 186.815 51198792bps
77000 37119120 12 180.387 37119120bps
77000 35018040 11 156.084 35018040bps
77000 35018040 11 136.856 35018040bps
77000 38640600 11 113.334 38640600bps
78000 38640600 12 94.525 38640600bps
78000 48300744 15 87.161 48300744bps
78000 48300744 15 87.056 48300744bps
78000 48300744 15 112.183 48300744bps
78000 35018040 12 171.777 35018040bps
78000 35018040 12 181.423 35018040bps
79000 38918808 12 132.032 38918808bps
79000 38918808 12 111.884 38918808bps
79000 38918808 12 105.39 38918808bps
79000 48648512 15 102.443 48648512bps
79000 48648512 15 115.737 48648512bps
79000 47790688 4 149.998 47790688bps
79000 47790688 4 104.048 47790688bps
80000 47790688 13 87.383 47790688bps
80000 47790688 13 108.803 47790688bps
80000 47790688 11 153.817 47790688bps
80000 47790688 11 154.797 47790688bps
80000 47790688 11 151.416 47790688bps
80000 47790688 11 150.281 47790688bps
81000 47790688 11 151.499 47790688bps
81000 59738368 14 150.167 59738368bps
81000 59738368 14 177.81 59738368bps
81000 59738368 14 184.232 59738368bps
81000 43310312 11 184.569 43310312bps
81000 43310312 13 155.825 43310312bps
81000 43310312 13 135.221 43310312bps
82000 43310312 13 140.023 43310312bps
82000 43310312 13 161.727 43310312bps
82000 43310312 13 167.461 43310312bps
82000 43310312 13 171.725 43310312bps
82000 47790688 13 175.043 47790688bps
82000 59738368 16 180.58 59738368bps
83000 59738368 14 205.058 59738368bps
83000 59738368 16 175.719 59738368bps
83000 59738368 16 184.719 59738368bps
83000 43310312 13 201.218 43310312bps
83000 41825544 13 187.332 41825544bps
83000 41825544 13 179.589 41825544bps
83000 41825544 13 179.229 41825544bps
84000 41825544 13 178.218 41825544bps
84000 46152328 13 167.801 46152328bps
84000 46152328 13 176.949 46152328bps
84000 57690416 16 172.565 57690416bps
84000 57690416 16 188.703 57690416bps
84000 57690416 14 204.337 57690416bps
85000 57690416 14 204.902 57690416bps
85000 46152328 4 159.894 46152328bps
85000 46152328 4 107.087 46152328bps
85000 46152328 10 83.801 46152328bps
85000 46152328 10 86.645 46152328bps
85000 46152328 10 115.692 46152328bps
85000 46152328 10 125.901 46152328bps
86000 57690416 11 131.796 57690416bps
86000 57690416 12 143.146 57690416bps
86000 57690416 12 147.746 57690416bps
86000 41825544 10 150.772 41825544bps
86000 40004608 11 143.396 40004608bps
86000 40004608 11 141.303 40004608bps
86000 40004608 11 142.676 40004608bps
87000 40004608 11 149.541 40004608bps
87000 44143016 11 145.062 44143016bps
87000 55178776 14 149.362 55178776bps
87000 55178776 13 168.648 55178776bps
87000 55371976 15 167.283 55371976bps
87000 55371976 15 182.822 55371976bps
88000 40144680 12 184.798 40144680bps
88000 40144680 12 175.979 40144680bps
88000 40144680 12 167.12 40144680bps
88000 40144680 12 164.17 40144680bps
88000 40144680 12 161.665 40144680bps
88000 44297584 12 161.446 44297584bps
88000 55371976 15 161.647 55371976bps
89000 55371976 15 161.956 55371976bps
89000 55371976 15 193.663 55371976bps
89000 55371976 13 191.534 55371976bps
89000 40144680 13 173.917 40144680bps
89000 37119120 13 127.716 37119120bps
89000 37119120 13 110.329 37119120bps
90000 37119120 13 97.536 37119120bps
90000 40959032 13 86.821 40959032bps
90000 51198792 15 88.37 51198792bps
90000 45781376 4 108.476 45781376bps
90000 45781376 4 75.543 45781376bps
90000 45781376 12 65.839 45781376bps
90000 45781376 10 76.77 45781376bps
91000 45781376 10 106.476 45781376bps
91000 45781376 10 123.087 45781376bps
91000 57226728 13 129.751 57226728bps
91000 57226728 13 140.908 57226728bps
91000 57226728 14 156.103 57226728bps
91000 57226728 14 174.456 57226728bps
91000 41489376 12 178.576 41489376bps
92000 41489376 12 161.385 41489376bps
92000 41489376 12 160.912 41489376bps
92000 41489376 12 159.129 41489376bps
92000 41489376 12 154.157 41489376bps
92000 45781376 12 164.629 45781376bps
92000 57226728 15 157.489 57226728bps
93000 57226728 15 174.439 57226728bps
93000 57226728 15 193.097 57226728bps
93000 57226728 15 198.134 57226728bps
93000 41489376 10 200.892 41489376bps
93000 38146000 12 136.205 38146000bps
93000 38455120 12 112.732 38455120bps
93000 38455120 12 100.695 38455120bps
94000 38455120 12 93.712 38455120bps
94000 48068904 14 91.234 48068904bps
94000 48068904 15 91.301 48068904bps
94000 48068904 15 110.132 48068904bps
94000 48068904 15 141.47 48068904bps
94000 36726920 12 183.823 36726920bps
94000 36726920 12 153.731 36726920bps
95000 36726920 12 125.232 36726920bps
95000 36726920 12 110.694 36726920bps
95000 40526256 11 100.663 40526256bps
95000 50657824 14 94.286 50657824bps
95000 50657824 14 106.967 50657824bps
95000 50449160 4 128.824 50449160bps
96000 50449160 4 97.319 50449160bps
96000 50449160 11 82.134 50449160bps
96000 50449160 11 112.801 50449160bps
96000 50449160 11 130.618 50449160bps
96000 50449160 11 141.879 50449160bps
96000 50449160 11 147.86 50449160bps
96000 63061456 13 149.641 63061456bps
97000 63061456 13 152.477 63061456bps
97000 63061456 14 164.501 63061456bps
97000 63061456 14 186.877 63061456bps
97000 45719552 12 178.863 45719552bps
97000 45719552 13 160.341 45719552bps
97000 45719552 13 161.407 45719552bps
97000 45719552 13 172.623 45719552bps
98000 45719552 13 163.616 45719552bps
98000 45719552 13 176.051 45719552bps
98000 45719552 13 175.939 45719552bps
98000 50449160 12 171.969 50449160bps
98000 63061456 14 167.287 63061456bps
98000 63061456 14 177.457 63061456bps
99000 63061456 14 184.234 63061456bps
99000 63061456 14 189.504 63061456bps
99000 45719552 13 182.942 45719552bps
99000 38127640 12 157.274 38127640bps
99000 38127640 12 149.547 38127640bps
99000 38127640 12 146.476 38127640bps
99000 38127640 12 146.344 38127640bps
100000 42071880 12 145.341 42071880bps
100000 52589856 13 153.1 52589856bps
100000 52589856 13 166.679 52589856bps
100000 52589856 13 173.706 52589856bps
100000 38127640 11 178.021 38127640bps
100000 38099624 11 164.903 38099624bps
100000 38099624 10 153.767 38099624bps
101000 42040968 4 135.788 42040968bps
101000 42040968 4 88.012 42040968bps
101000 42040968 10 78.627 42040968bps
101000 42040968 10 84.757 42040968bps
101000 42040968 10 95.182 42040968bps
101000 42040968 10 115.589 42040968bps
102000 52551216 12 127.09 52551216bps
102000 52551216 11 135.22 52551216bps
102000 52551216 13 145.482 52551216bps
102000 52551216 13 152.815 52551216bps
102000 38099624 12 161.536 38099624bps
102000 37119120 12 153.393 37119120bps
102000 37119120 12 151.053 37119120bps
103000 37119120 12 146.69 37119120bps
103000 37119120 12 142.069 37119120bps
103000 37119120 12 124.599 37119120bps
103000 51198792 14 110.543 51198792bps
103000 51198792 12 117.426 51198792bps
103000 51198792 12 146.278 51198792bps
103000 51198792 12 147.873 51198792bps
104000 37119120 11 155.737 37119120bps
104000 34934000 10 150.478 34934000bps
104000 34934000 10 129.912 34934000bps
104000 38547856 10 109.172 38547856bps
104000 48184824 15 82.725 48184824bps
104000 48184824 15 83.526 48184824bps
105000 48184824 15 103.996 48184824bps
105000 34934000 12 145.6 34934000bps
105000 39164176 13 157.899 39164176bps
105000 39164176 13 130.869 39164176bps
105000 39164176 13 129.841 39164176bps
105000 39164176 13 134.092 39164176bps
105000 39164176 13 137.36 39164176bps
106000 43215640 13 140.776 43215640bps
106000 54019552 15 144.134 54019552bps
106000 43215640 4 157.618 43215640bps
106000 46306888 4 138.936 46306888bps
106000 46306888 10 94.625 46306888bps
106000 46306888 10 81.998 46306888bps
106000 46306888 10 96.866 46306888bps
107000 46306888 10 120.499 46306888bps
107000 46306888 10 128.037 46306888bps
107000 46306888 10 132.698 46306888bps
107000 57883616 13 134.575 57883616bps
107000 57883616 14 164.84 57883616bps
107000 57883616 14 162.629 57883616bps
108000 41965624 11 178.933 41965624bps
108000 41965624 11 169.395 41965624bps
108000 41965624 11 153.754 41965624bps
108000 41965624 11 149.824 41965624bps
108000 41965624 11 151.138 41965624bps
108000 46306888 11 149.245 46306888bps
108000 57883616 14 149.206 57883616bps
109000 57883616 14 165.182 57883616bps
109000 57883616 15 174.022 57883616bps
109000 57883616 15 192.474 57883616bps
109000 41965624 12 191.663 41965624bps
109000 39192192 12 162.511 39192192bps
109000 39192192 12 157.194 39192192bps
110000 39192192 12 151.759 39192192bps
110000 39192192 12 152.09 39192192bps
110000 43246560 12 159.974 43246560bps
110000 54058192 14 161.577 54058192bps
110000 54058192 14 158.586 54058192bps
110000 54058192 14 186.807 54058192bps
110000 54058192 14 181.531 54058192bps
