t_ms pacing_bps cwnd rtt_ms raw_pacing
0 NA NA NA none
1000 303750328 11 23.129 303750328bps
1000 303750328 13 25.733 303750328bps
1000 303750328 13 25.733 303750328bps
2000 303750328 13 25.733 303750328bps
2000 303750328 13 25.733 303750328bps
2000 303750328 13 25.733 303750328bps
2000 303750328 13 25.733 303750328bps
3000 303750328 13 25.733 303750328bps
3000 303750328 13 25.733 303750328bps
3000 303750328 13 25.733 303750328bps
3000 303750328 13 25.733 303750328bps
3000 303750328 13 25.733 303750328bps
4000 303750328 13 25.733 303750328bps
4000 303750328 13 25.733 303750328bps
4000 303750328 13 25.733 303750328bps
4000 303750328 13 25.733 303750328bps
5000 303750328 13 25.733 303750328bps
5000 303750328 13 25.733 303750328bps
5000 303750328 13 25.733 303750328bps
5000 303750328 13 25.733 303750328bps
6000 303750328 13 25.733 303750328bps
6000 303750328 13 25.733 303750328bps
6000 303750328 13 25.733 303750328bps
6000 303750328 13 25.733 303750328bps
7000 303750328 13 25.733 303750328bps
7000 303750328 13 25.733 303750328bps
7000 303750328 13 25.733 303750328bps
7000 303750328 13 25.733 303750328bps
8000 303750328 13 25.733 303750328bps
8000 303750328 13 25.733 303750328bps
8000 303750328 13 25.733 303750328bps
8000 303750328 13 25.733 303750328bps
9000 303750328 13 25.733 303750328bps
9000 303750328 13 25.733 303750328bps
9000 303750328 13 25.733 303750328bps
9000 303750328 13 25.733 303750328bps
10000 303750328 13 25.733 303750328bps
10000 303750328 13 25.733 303750328bps
10000 303750328 13 25.733 303750328bps
10000 303750328 13 25.733 303750328bps
11000 303750328 13 25.733 303750328bps
11000 303750328 13 25.733 303750328bps
11000 303750328 13 25.733 303750328bps
11000 303750328 13 25.733 303750328bps
12000 303750328 13 25.733 303750328bps
12000 303750328 13 25.733 303750328bps
12000 303750328 13 25.733 303750328bps
12000 303750328 13 25.733 303750328bps
13000 303750328 13 25.733 303750328bps
13000 303750328 13 25.733 303750328bps
13000 303750328 13 25.733 303750328bps
13000 303750328 13 25.733 303750328bps
14000 303750328 13 25.733 303750328bps
14000 303750328 13 25.733 303750328bps
14000 303750328 13 25.733 303750328bps
14000 303750328 13 25.733 303750328bps
15000 303750328 13 25.733 303750328bps
15000 303750328 13 25.733 303750328bps
15000 303750328 13 25.733 303750328bps
15000 303750328 13 25.733 303750328bps
16000 303750328 13 25.733 303750328bps
16000 303750328 13 25.733 303750328bps
16000 303750328 13 25.733 303750328bps
16000 303750328 13 25.733 303750328bps
17000 303750328 13 25.733 303750328bps
17000 303750328 13 25.733 303750328bps
17000 303750328 13 25.733 303750328bps
17000 303750328 13 25.733 303750328bps
18000 303750328 13 25.733 303750328bps
18000 303750328 13 25.733 303750328bps
18000 303750328 13 25.733 303750328bps
18000 303750328 13 25.733 303750328bps
19000 303750328 13 25.733 303750328bps
19000 303750328 13 25.733 303750328bps
19000 303750328 13 25.733 303750328bps
19000 303750328 13 25.733 303750328bps
20000 303750328 13 25.733 303750328bps
20000 303750328 13 25.733 303750328bps
20000 303750328 13 25.733 303750328bps
21000 303750328 13 25.733 303750328bps
21000 303750328 13 25.733 303750328bps
21000 303750328 13 25.733 303750328bps
21000 303750328 13 25.733 303750328bps
22000 303750328 13 25.733 303750328bps
22000 303750328 13 25.733 303750328bps
22000 303750328 13 25.733 303750328bps
22000 303750328 13 25.733 303750328bps
23000 303750328 13 25.733 303750328bps
23000 303750328 13 25.733 303750328bps
23000 303750328 13 25.733 303750328bps
23000 303750328 13 25.733 303750328bps
24000 303750328 13 25.733 303750328bps
24000 303750328 13 25.733 303750328bps
24000 303750328 13 25.733 303750328bps
24000 303750328 13 25.733 303750328bps
25000 303750328 13 25.733 303750328bps
25000 303750328 13 25.733 303750328bps
25000 303750328 13 25.733 303750328bps
26000 303750328 13 25.733 303750328bps
26000 303750328 13 25.733 303750328bps
26000 303750328 13 25.733 303750328bps
26000 303750328 13 25.733 303750328bps
27000 303750328 13 25.733 303750328bps
27000 303750328 13 25.733 303750328bps
27000 303750328 13 25.733 303750328bps
27000 303750328 13 25.733 303750328bps
28000 303750328 13 25.733 303750328bps
28000 303750328 13 25.733 303750328bps
28000 303750328 13 25.733 303750328bps
28000 303750328 13 25.733 303750328bps
29000 303750328 13 25.733 303750328bps
29000 303750328 13 25.733 303750328bps
29000 303750328 13 25.733 303750328bps
29000 303750328 13 25.733 303750328bps
30000 303750328 13 25.733 303750328bps
30000 303750328 13 25.733 303750328bps
30000 303750328 13 25.733 303750328bps
30000 303750328 13 25.733 303750328bps
31000 303750328 13 25.733 303750328bps
31000 303750328 13 25.733 303750328bps
31000 303750328 1 25.733 303750328bps
32000 303750328 14 93.267 303750328bps
