t_ms pacing_bps cwnd rtt_ms raw_pacing
0 556232608 13 16.584 556232608bps
0 556232608 13 16.584 556232608bps
0 556232608 13 16.584 556232608bps
0 556232608 13 16.584 556232608bps
1000 556232608 13 16.584 556232608bps
1000 556232608 13 16.584 556232608bps
1000 556232608 13 16.584 556232608bps
1000 556232608 13 16.584 556232608bps
2000 556232608 13 16.584 556232608bps
2000 556232608 13 16.584 556232608bps
2000 556232608 13 16.584 556232608bps
2000 556232608 13 16.584 556232608bps
2000 556232608 13 16.584 556232608bps
3000 556232608 13 16.584 556232608bps
3000 556232608 13 16.584 556232608bps
3000 556232608 13 16.584 556232608bps
3000 556232608 13 16.584 556232608bps
4000 556232608 13 16.584 556232608bps
4000 556232608 13 16.584 556232608bps
4000 556232608 13 16.584 556232608bps
4000 556232608 13 16.584 556232608bps
5000 556232608 13 16.584 556232608bps
5000 556232608 13 16.584 556232608bps
5000 556232608 13 16.584 556232608bps
5000 556232608 13 16.584 556232608bps
6000 556232608 13 16.584 556232608bps
6000 556232608 13 16.584 556232608bps
6000 556232608 13 16.584 556232608bps
6000 556232608 13 16.584 556232608bps
6000 556232608 13 16.584 556232608bps
7000 556232608 13 16.584 556232608bps
7000 556232608 13 16.584 556232608bps
7000 556232608 13 16.584 556232608bps
7000 556232608 13 16.584 556232608bps
8000 556232608 13 16.584 556232608bps
8000 556232608 13 16.584 556232608bps
8000 556232608 13 16.584 556232608bps
8000 556232608 13 16.584 556232608bps
8000 556232608 13 16.584 556232608bps
9000 556232608 13 16.584 556232608bps
9000 556232608 13 16.584 556232608bps
9000 556232608 13 16.584 556232608bps
9000 556232608 13 16.584 556232608bps
9000 556232608 13 16.584 556232608bps
10000 556232608 13 16.584 556232608bps
10000 556232608 13 16.584 556232608bps
10000 556232608 13 16.584 556232608bps
10000 556232608 13 16.584 556232608bps
10000 556232608 13 16.584 556232608bps
11000 556232608 13 16.584 556232608bps
11000 556232608 13 16.584 556232608bps
11000 556232608 13 16.584 556232608bps
11000 556232608 13 16.584 556232608bps
11000 556232608 13 16.584 556232608bps
12000 556232608 13 16.584 556232608bps
12000 556232608 13 16.584 556232608bps
12000 556232608 13 16.584 556232608bps
12000 556232608 13 16.584 556232608bps
12000 556232608 13 16.584 556232608bps
13000 556232608 13 16.584 556232608bps
13000 556232608 13 16.584 556232608bps
13000 556232608 13 16.584 556232608bps
13000 556232608 13 16.584 556232608bps
14000 556232608 13 16.584 556232608bps
14000 556232608 13 16.584 556232608bps
14000 556232608 13 16.584 556232608bps
14000 556232608 13 16.584 556232608bps
15000 556232608 13 16.584 556232608bps
15000 556232608 13 16.584 556232608bps
15000 556232608 13 16.584 556232608bps
15000 556232608 13 16.584 556232608bps
16000 556232608 13 16.584 556232608bps
16000 556232608 13 16.584 556232608bps
16000 556232608 13 16.584 556232608bps
16000 556232608 13 16.584 556232608bps
17000 556232608 13 16.584 556232608bps
17000 556232608 13 16.584 556232608bps
17000 556232608 13 16.584 556232608bps
18000 556232608 13 16.584 556232608bps
18000 556232608 13 16.584 556232608bps
18000 556232608 13 16.584 556232608bps
18000 556232608 13 16.584 556232608bps
19000 556232608 13 16.584 556232608bps
19000 556232608 13 16.584 556232608bps
19000 556232608 13 16.584 556232608bps
20000 556232608 13 16.584 556232608bps
20000 556232608 13 16.584 556232608bps
20000 556232608 13 16.584 556232608bps
21000 556232608 13 16.584 556232608bps
21000 556232608 13 16.584 556232608bps
21000 556232608 13 16.584 556232608bps
22000 556232608 13 16.584 556232608bps
22000 556232608 13 16.584 556232608bps
22000 556232608 13 16.584 556232608bps
23000 556232608 13 16.584 556232608bps
23000 556232608 13 16.584 556232608bps
23000 556232608 13 16.584 556232608bps
23000 556232608 13 16.584 556232608bps
24000 556232608 13 16.584 556232608bps
24000 556232608 13 16.584 556232608bps
24000 556232608 13 16.584 556232608bps
25000 556232608 13 16.584 556232608bps
25000 556232608 13 16.584 556232608bps
25000 556232608 13 16.584 556232608bps
25000 556232608 13 16.584 556232608bps
26000 556232608 13 16.584 556232608bps
26000 556232608 13 16.584 556232608bps
26000 556232608 13 16.584 556232608bps
27000 556232608 13 16.584 556232608bps
27000 556232608 13 16.584 556232608bps
27000 556232608 13 16.584 556232608bps
28000 556232608 13 16.584 556232608bps
28000 556232608 13 16.584 556232608bps
28000 556232608 13 16.584 556232608bps
28000 556232608 13 16.584 556232608bps
29000 556232608 13 16.584 556232608bps
29000 556232608 13 16.584 556232608bps
29000 556232608 13 16.584 556232608bps
30000 556232608 13 16.584 556232608bps
30000 556232608 13 16.584 556232608bps
30000 556232608 13 16.584 556232608bps
30000 556232608 13 16.584 556232608bps
31000 556232608 13 16.584 556232608bps
31000 556232608 13 16.584 556232608bps
31000 556232608 13 16.584 556232608bps
31000 556232608 13 16.584 556232608bps
32000 556232608 13 16.584 556232608bps
32000 556232608 13 16.584 556232608bps
32000 556232608 13 16.584 556232608bps
33000 556232608 13 16.584 556232608bps
33000 556232608 13 16.584 556232608bps
33000 556232608 13 16.584 556232608bps
34000 556232608 13 16.584 556232608bps
34000 556232608 13 16.584 556232608bps
34000 556232608 13 16.584 556232608bps
35000 556232608 13 16.584 556232608bps
35000 556232608 13 16.584 556232608bps
35000 556232608 13 16.584 556232608bps
35000 556232608 13 16.584 556232608bps
36000 556232608 13 16.584 556232608bps
36000 556232608 13 16.584 556232608bps
36000 556232608 13 16.584 556232608bps
37000 556232608 13 16.584 556232608bps
37000 556232608 13 16.584 556232608bps
37000 556232608 13 16.584 556232608bps
37000 556232608 13 16.584 556232608bps
38000 556232608 13 16.584 556232608bps
38000 556232608 13 16.584 556232608bps
38000 556232608 13 16.584 556232608bps
39000 556232608 13 16.584 556232608bps
39000 556232608 13 16.584 556232608bps
39000 556232608 13 16.584 556232608bps
40000 556232608 13 16.584 556232608bps
40000 556232608 13 16.584 556232608bps
40000 556232608 13 16.584 556232608bps
40000 556232608 13 16.584 556232608bps
41000 556232608 13 16.584 556232608bps
41000 556232608 13 16.584 556232608bps
41000 556232608 13 16.584 556232608bps
42000 556232608 13 16.584 556232608bps
42000 556232608 13 16.584 556232608bps
42000 556232608 13 16.584 556232608bps
42000 556232608 13 16.584 556232608bps
43000 556232608 13 16.584 556232608bps
43000 556232608 13 16.584 556232608bps
43000 556232608 13 16.584 556232608bps
44000 556232608 13 16.584 556232608bps
44000 556232608 13 16.584 556232608bps
44000 556232608 13 16.584 556232608bps
