t_ms pacing_bps cwnd rtt_ms raw_pacing
0 530941512 13 18.963 530941512bps
0 530941512 13 18.963 530941512bps
0 530941512 13 18.963 530941512bps
1000 530941512 13 18.963 530941512bps
1000 530941512 13 18.963 530941512bps
1000 530941512 13 18.963 530941512bps
1000 530941512 13 18.963 530941512bps
1000 530941512 13 18.963 530941512bps
1000 530941512 13 18.963 530941512bps
1000 530941512 13 18.963 530941512bps
2000 530941512 13 18.963 530941512bps
2000 530941512 13 18.963 530941512bps
2000 530941512 13 18.963 530941512bps
2000 530941512 13 18.963 530941512bps
2000 530941512 13 18.963 530941512bps
2000 530941512 13 18.963 530941512bps
2000 530941512 13 18.963 530941512bps
3000 530941512 13 18.963 530941512bps
3000 530941512 13 18.963 530941512bps
3000 530941512 13 18.963 530941512bps
3000 530941512 13 18.963 530941512bps
3000 530941512 13 18.963 530941512bps
3000 530941512 13 18.963 530941512bps
3000 530941512 13 18.963 530941512bps
4000 530941512 13 18.963 530941512bps
4000 530941512 13 18.963 530941512bps
4000 530941512 13 18.963 530941512bps
4000 530941512 13 18.963 530941512bps
4000 530941512 13 18.963 530941512bps
4000 530941512 13 18.963 530941512bps
4000 530941512 13 18.963 530941512bps
5000 530941512 13 18.963 530941512bps
5000 530941512 13 18.963 530941512bps
5000 530941512 13 18.963 530941512bps
5000 530941512 13 18.963 530941512bps
5000 530941512 13 18.963 530941512bps
5000 530941512 13 18.963 530941512bps
6000 530941512 13 18.963 530941512bps
6000 530941512 13 18.963 530941512bps
6000 530941512 13 18.963 530941512bps
6000 530941512 13 18.963 530941512bps
6000 530941512 13 18.963 530941512bps
6000 530941512 13 18.963 530941512bps
6000 530941512 13 18.963 530941512bps
7000 530941512 13 18.963 530941512bps
7000 530941512 13 18.963 530941512bps
7000 530941512 13 18.963 530941512bps
7000 530941512 13 18.963 530941512bps
7000 530941512 13 18.963 530941512bps
7000 530941512 13 18.963 530941512bps
7000 530941512 13 18.963 530941512bps
8000 530941512 13 18.963 530941512bps
8000 530941512 13 18.963 530941512bps
8000 530941512 13 18.963 530941512bps
8000 530941512 13 18.963 530941512bps
8000 530941512 13 18.963 530941512bps
8000 530941512 13 18.963 530941512bps
8000 530941512 13 18.963 530941512bps
9000 530941512 13 18.963 530941512bps
9000 530941512 13 18.963 530941512bps
