t_ms pacing_bps cwnd rtt_ms raw_pacing
0 1094289920 13 11.653 1094289920bps
0 1094289920 13 11.653 1094289920bps
0 1094289920 13 11.653 1094289920bps
1000 1094289920 13 11.653 1094289920bps
1000 1094289920 13 11.653 1094289920bps
1000 1094289920 13 11.653 1094289920bps
1000 1094289920 13 11.653 1094289920bps
1000 1094289920 13 11.653 1094289920bps
1000 1094289920 13 11.653 1094289920bps
1000 1094289920 13 11.653 1094289920bps
2000 1094289920 13 11.653 1094289920bps
2000 1094289920 13 11.653 1094289920bps
2000 1094289920 13 11.653 1094289920bps
2000 1094289920 13 11.653 1094289920bps
2000 1094289920 13 11.653 1094289920bps
2000 1094289920 13 11.653 1094289920bps
2000 1094289920 13 11.653 1094289920bps
3000 1094289920 13 11.653 1094289920bps
3000 1094289920 13 11.653 1094289920bps
3000 1094289920 13 11.653 1094289920bps
3000 1094289920 13 11.653 1094289920bps
3000 1094289920 13 11.653 1094289920bps
3000 1094289920 13 11.653 1094289920bps
3000 1094289920 13 11.653 1094289920bps
4000 1094289920 13 11.653 1094289920bps
4000 1094289920 13 11.653 1094289920bps
4000 1094289920 13 11.653 1094289920bps
4000 1094289920 13 11.653 1094289920bps
4000 1094289920 13 11.653 1094289920bps
4000 1094289920 13 11.653 1094289920bps
4000 1094289920 13 11.653 1094289920bps
5000 1094289920 13 11.653 1094289920bps
5000 1094289920 13 11.653 1094289920bps
5000 1094289920 13 11.653 1094289920bps
5000 1094289920 13 11.653 1094289920bps
5000 1094289920 13 11.653 1094289920bps
5000 1094289920 13 11.653 1094289920bps
5000 1094289920 13 11.653 1094289920bps
5000 1094289920 13 11.653 1094289920bps
6000 1094289920 13 11.653 1094289920bps
6000 1094289920 13 11.653 1094289920bps
6000 1094289920 13 11.653 1094289920bps
6000 1094289920 13 11.653 1094289920bps
6000 1094289920 13 11.653 1094289920bps
6000 1094289920 13 11.653 1094289920bps
6000 1094289920 13 11.653 1094289920bps
7000 1094289920 13 11.653 1094289920bps
7000 1094289920 13 11.653 1094289920bps
7000 1094289920 13 11.653 1094289920bps
7000 1094289920 13 11.653 1094289920bps
7000 1094289920 13 11.653 1094289920bps
7000 1094289920 13 11.653 1094289920bps
8000 1094289920 13 11.653 1094289920bps
8000 1094289920 13 11.653 1094289920bps
8000 1094289920 13 11.653 1094289920bps
8000 1094289920 13 11.653 1094289920bps
8000 1094289920 13 11.653 1094289920bps
8000 1094289920 13 11.653 1094289920bps
8000 1094289920 13 11.653 1094289920bps
9000 1094289920 13 11.653 1094289920bps
9000 1094289920 13 11.653 1094289920bps
9000 1094289920 13 11.653 1094289920bps
9000 1094289920 13 11.653 1094289920bps
9000 1094289920 13 11.653 1094289920bps
9000 1094289920 13 11.653 1094289920bps
9000 1094289920 13 11.653 1094289920bps
10000 1094289920 13 11.653 1094289920bps
10000 1094289920 13 11.653 1094289920bps
10000 1094289920 13 11.653 1094289920bps
10000 1094289920 13 11.653 1094289920bps
10000 1094289920 13 11.653 1094289920bps
10000 1094289920 13 11.653 1094289920bps
11000 1094289920 13 11.653 1094289920bps
11000 1094289920 13 11.653 1094289920bps
11000 1094289920 13 11.653 1094289920bps
11000 1094289920 13 11.653 1094289920bps
11000 1094289920 13 11.653 1094289920bps
11000 1094289920 13 11.653 1094289920bps
11000 1094289920 13 11.653 1094289920bps
12000 1094289920 13 11.653 1094289920bps
12000 1094289920 13 11.653 1094289920bps
12000 1094289920 13 11.653 1094289920bps
12000 1094289920 13 11.653 1094289920bps
12000 1094289920 13 11.653 1094289920bps
12000 1094289920 13 11.653 1094289920bps
13000 1094289920 13 11.653 1094289920bps
13000 1094289920 13 11.653 1094289920bps
13000 1094289920 13 11.653 1094289920bps
13000 1094289920 13 11.653 1094289920bps
13000 1094289920 13 11.653 1094289920bps
13000 1094289920 13 11.653 1094289920bps
13000 1094289920 13 11.653 1094289920bps
14000 1094289920 13 11.653 1094289920bps
14000 1094289920 13 11.653 1094289920bps
14000 1094289920 13 11.653 1094289920bps
14000 1094289920 13 11.653 1094289920bps
14000 1094289920 13 11.653 1094289920bps
14000 1094289920 13 11.653 1094289920bps
15000 1094289920 13 11.653 1094289920bps
15000 1094289920 13 11.653 1094289920bps
15000 1094289920 13 11.653 1094289920bps
15000 1094289920 13 11.653 1094289920bps
15000 1094289920 13 11.653 1094289920bps
15000 1094289920 13 11.653 1094289920bps
15000 1094289920 13 11.653 1094289920bps
16000 1094289920 13 11.653 1094289920bps
16000 1094289920 13 11.653 1094289920bps
16000 1094289920 13 11.653 1094289920bps
16000 1094289920 13 11.653 1094289920bps
16000 1094289920 13 11.653 1094289920bps
16000 1094289920 13 11.653 1094289920bps
17000 1094289920 13 11.653 1094289920bps
17000 1094289920 13 11.653 1094289920bps
17000 1094289920 13 11.653 1094289920bps
17000 1094289920 13 11.653 1094289920bps
17000 1094289920 13 11.653 1094289920bps
17000 1094289920 13 11.653 1094289920bps
17000 1094289920 13 11.653 1094289920bps
18000 1094289920 13 11.653 1094289920bps
18000 1094289920 13 11.653 1094289920bps
18000 1094289920 13 11.653 1094289920bps
18000 1094289920 13 11.653 1094289920bps
18000 1094289920 13 11.653 1094289920bps
18000 1094289920 13 11.653 1094289920bps
19000 1094289920 13 11.653 1094289920bps
19000 1094289920 13 11.653 1094289920bps
19000 1094289920 13 11.653 1094289920bps
19000 1094289920 13 11.653 1094289920bps
19000 1094289920 13 11.653 1094289920bps
19000 1094289920 13 11.653 1094289920bps
19000 1094289920 13 11.653 1094289920bps
20000 1094289920 13 11.653 1094289920bps
20000 1094289920 13 11.653 1094289920bps
20000 1094289920 13 11.653 1094289920bps
20000 1094289920 13 11.653 1094289920bps
20000 1094289920 13 11.653 1094289920bps
20000 1094289920 13 11.653 1094289920bps
21000 1094289920 13 11.653 1094289920bps
21000 1094289920 13 11.653 1094289920bps
21000 1094289920 13 11.653 1094289920bps
21000 1094289920 13 11.653 1094289920bps
21000 1094289920 13 11.653 1094289920bps
21000 1094289920 13 11.653 1094289920bps
22000 1094289920 13 11.653 1094289920bps
22000 1094289920 13 11.653 1094289920bps
