t_ms pacing_bps cwnd rtt_ms raw_pacing
60000 38267712 13 192.697 38267712bps
60000 36586848 11 161.826 36586848bps
60000 36586848 12 125.366 36586848bps
61000 40371696 12 104.658 40371696bps
61000 40464432 4 67.539 40464432bps
61000 40495344 12 50.882 40495344bps
61000 50619184 10 46.801 50619184bps
61000 50619184 10 75.551 50619184bps
62000 36726920 10 99.998 36726920bps
62000 40526256 11 84.397 40526256bps
62000 40526256 11 80.753 40526256bps
62000 50657824 13 82.489 50657824bps
62000 50657824 13 108.884 50657824bps
63000 36726920 11 151.135 36726920bps
63000 38211688 11 146.559 38211688bps
63000 38211688 11 134.131 38211688bps
63000 38211688 11 118.436 38211688bps
63000 52705776 13 104.814 52705776bps
64000 52705776 14 112.892 52705776bps
64000 52705776 13 163.158 52705776bps
64000 37399264 12 140.363 37399264bps
64000 41268160 12 96.586 41268160bps
64000 51585200 14 88.706 51585200bps
65000 51585200 15 96.981 51585200bps
65000 51585200 15 145.603 51585200bps
65000 37399264 11 175.916 37399264bps
65000 40309872 12 119.545 40309872bps
66000 40309872 12 99.562 40309872bps
66000 40309872 12 94.075 40309872bps
66000 40309872 4 92.981 40309872bps
66000 41484544 4 65.631 41484544bps
66000 41484544 12 53.581 41484544bps
66000 41484544 12 65.623 41484544bps
67000 51855680 12 79.459 51855680bps
67000 51855680 12 116.312 51855680bps
67000 37595368 10 150.294 37595368bps
67000 51716576 15 116.151 51716576bps
68000 51716576 15 163.825 51716576bps
68000 51716576 15 186.214 51716576bps
68000 51716576 15 193.874 51716576bps
68000 51716576 15 195.181 51716576bps
68000 64645720 18 200.445 64645720bps
69000 64645720 18 221.188 64645720bps
69000 64645720 18 235.194 64645720bps
69000 46868144 15 223.53 46868144bps
69000 38379776 13 175.256 38379776bps
69000 38379776 13 153.567 38379776bps
70000 42350096 13 128.492 42350096bps
70000 52937616 16 126.648 52937616bps
70000 52937616 16 171.791 52937616bps
70000 52937616 16 194.637 52937616bps
71000 52937616 16 201.36 52937616bps
71000 52937616 16 208.737 52937616bps
71000 39938920 12 125.799 39938920bps
71000 40062568 4 66.868 40062568bps
71000 40062568 12 52.41 40062568bps
72000 41360896 9 46.327 41360896bps
72000 51701120 12 64.506 51701120bps
72000 37483312 10 124.586 37483312bps
72000 37483312 10 130.735 37483312bps
73000 37483312 11 109.814 37483312bps
73000 37483312 11 97.51 37483312bps
73000 51701120 13 84.937 51701120bps
73000 51701120 14 83.914 51701120bps
73000 51701120 14 106.427 51701120bps
73000 51701120 14 145.042 51701120bps
73000 37483312 11 161.755 37483312bps
74000 36222664 12 130.281 36222664bps
74000 39969832 12 108.519 39969832bps
74000 39969832 12 88.648 39969832bps
74000 39969832 12 74.889 39969832bps
74000 49962296 14 70.859 49962296bps
74000 49962296 14 77.195 49962296bps
74000 49962296 14 111.805 49962296bps
75000 36222664 12 149.593 36222664bps
75000 39164176 13 147.008 39164176bps
75000 39164176 13 133.52 39164176bps
75000 39164176 10 114.046 39164176bps
75000 43215640 10 104.69 43215640bps
76000 54019552 13 111.12 54019552bps
76000 54019552 13 134.864 54019552bps
76000 54058192 14 148.804 54058192bps
76000 39192192 11 166.616 39192192bps
76000 41125184 14 134.057 41125184bps
76000 41125184 14 131.996 41125184bps
76000 41125184 14 132.443 41125184bps
77000 41125184 14 135.389 41125184bps
77000 45379520 4 130.172 45379520bps
77000 45379520 4 93.676 45379520bps
77000 45379520 12 68.098 45379520bps
77000 45379520 9 75.427 45379520bps
77000 45379520 9 87.861 45379520bps
77000 45379520 10 101.397 45379520bps
78000 45379520 10 108.597 45379520bps
78000 56724400 12 121.608 56724400bps
78000 56724400 13 128.369 56724400bps
78000 56724400 13 149.727 56724400bps
78000 56724400 13 161.826 56724400bps
78000 43215640 13 145.894 43215640bps
78000 43215640 13 117.717 43215640bps
79000 43215640 13 110.171 43215640bps
79000 43215640 13 123.106 43215640bps
79000 43215640 13 131.922 43215640bps
79000 43215640 13 157.712 43215640bps
79000 54019552 16 156.105 54019552bps
79000 54019552 14 168.483 54019552bps
79000 56376632 14 188.486 56376632bps
80000 56376632 14 181.226 56376632bps
80000 56376632 14 182.884 56376632bps
80000 45101304 13 171.65 45101304bps
80000 45101304 13 135.166 45101304bps
80000 45101304 13 123.297 45101304bps
80000 45101304 13 131.311 45101304bps
80000 45101304 13 153.634 45101304bps
80000 45101304 13 159.813 45101304bps
81000 56376632 16 162.128 56376632bps
81000 56376632 16 171.834 56376632bps
81000 56376632 15 195.709 56376632bps
81000 56376632 15 196.331 56376632bps
81000 40873056 12 197.57 40873056bps
81000 40873056 12 182.521 40873056bps
81000 38323744 12 151.508 38323744bps
82000 39192192 11 127.821 39192192bps
82000 39192192 11 112.058 39192192bps
82000 43246560 11 104.629 43246560bps
82000 43246560 4 82.895 43246560bps
82000 43246560 10 66.088 43246560bps
82000 43246560 10 53.449 43246560bps
82000 43246560 9 60.942 43246560bps
83000 43246560 9 74.003 43246560bps
83000 54058192 11 85.381 54058192bps
83000 54058192 12 108.442 54058192bps
83000 54058192 12 141.27 54058192bps
83000 54058192 12 147.616 54058192bps
83000 39192192 11 148.251 39192192bps
83000 39192192 11 120.294 39192192bps
84000 39192192 11 109.686 39192192bps
