t_ms pacing_bps cwnd rtt_ms raw_pacing
0 428705480 13 21.104 428705480bps
0 428705480 13 21.104 428705480bps
0 428705480 13 21.104 428705480bps
1000 428705480 13 21.104 428705480bps
1000 428705480 13 21.104 428705480bps
1000 428705480 13 21.104 428705480bps
1000 428705480 13 21.104 428705480bps
1000 428705480 13 21.104 428705480bps
1000 428705480 13 21.104 428705480bps
1000 428705480 13 21.104 428705480bps
2000 428705480 13 21.104 428705480bps
2000 428705480 13 21.104 428705480bps
2000 428705480 13 21.104 428705480bps
2000 428705480 13 21.104 428705480bps
2000 428705480 13 21.104 428705480bps
2000 428705480 13 21.104 428705480bps
2000 428705480 13 21.104 428705480bps
3000 428705480 13 21.104 428705480bps
3000 428705480 13 21.104 428705480bps
3000 428705480 13 21.104 428705480bps
3000 428705480 13 21.104 428705480bps
3000 428705480 13 21.104 428705480bps
3000 428705480 13 21.104 428705480bps
3000 428705480 13 21.104 428705480bps
4000 428705480 13 21.104 428705480bps
4000 428705480 13 21.104 428705480bps
4000 428705480 13 21.104 428705480bps
4000 428705480 13 21.104 428705480bps
4000 428705480 13 21.104 428705480bps
4000 428705480 13 21.104 428705480bps
4000 428705480 13 21.104 428705480bps
5000 428705480 13 21.104 428705480bps
5000 428705480 13 21.104 428705480bps
5000 428705480 13 21.104 428705480bps
5000 428705480 13 21.104 428705480bps
5000 428705480 13 21.104 428705480bps
5000 428705480 13 21.104 428705480bps
5000 428705480 13 21.104 428705480bps
6000 428705480 13 21.104 428705480bps
6000 428705480 13 21.104 428705480bps
6000 428705480 13 21.104 428705480bps
6000 428705480 13 21.104 428705480bps
6000 428705480 13 21.104 428705480bps
6000 428705480 13 21.104 428705480bps
7000 428705480 13 21.104 428705480bps
7000 428705480 13 21.104 428705480bps
7000 428705480 13 21.104 428705480bps
7000 428705480 13 21.104 428705480bps
7000 428705480 13 21.104 428705480bps
7000 428705480 13 21.104 428705480bps
7000 428705480 13 21.104 428705480bps
8000 428705480 13 21.104 428705480bps
8000 428705480 13 21.104 428705480bps
8000 428705480 13 21.104 428705480bps
8000 428705480 13 21.104 428705480bps
8000 428705480 13 21.104 428705480bps
8000 428705480 13 21.104 428705480bps
8000 428705480 13 21.104 428705480bps
9000 428705480 13 21.104 428705480bps
9000 428705480 13 21.104 428705480bps
9000 428705480 13 21.104 428705480bps
9000 428705480 13 21.104 428705480bps
9000 428705480 13 21.104 428705480bps
9000 428705480 13 21.104 428705480bps
10000 428705480 13 21.104 428705480bps
10000 428705480 13 21.104 428705480bps
10000 428705480 13 21.104 428705480bps
10000 428705480 13 21.104 428705480bps
10000 428705480 13 21.104 428705480bps
10000 428705480 13 21.104 428705480bps
10000 428705480 13 21.104 428705480bps
11000 428705480 13 21.104 428705480bps
11000 428705480 13 21.104 428705480bps
11000 428705480 13 21.104 428705480bps
11000 428705480 13 21.104 428705480bps
11000 428705480 13 21.104 428705480bps
11000 428705480 13 21.104 428705480bps
12000 428705480 13 21.104 428705480bps
12000 428705480 13 21.104 428705480bps
12000 428705480 13 21.104 428705480bps
12000 428705480 13 21.104 428705480bps
12000 428705480 13 21.104 428705480bps
12000 428705480 13 21.104 428705480bps
12000 428705480 13 21.104 428705480bps
13000 428705480 13 21.104 428705480bps
13000 428705480 13 21.104 428705480bps
13000 428705480 13 21.104 428705480bps
13000 428705480 13 21.104 428705480bps
13000 428705480 13 21.104 428705480bps
13000 428705480 13 21.104 428705480bps
14000 428705480 13 21.104 428705480bps
14000 428705480 13 21.104 428705480bps
14000 428705480 13 21.104 428705480bps
14000 428705480 13 21.104 428705480bps
14000 428705480 13 21.104 428705480bps
14000 428705480 13 21.104 428705480bps
14000 428705480 13 21.104 428705480bps
15000 428705480 13 21.104 428705480bps
15000 428705480 13 21.104 428705480bps
15000 428705480 13 21.104 428705480bps
15000 428705480 13 21.104 428705480bps
15000 428705480 13 21.104 428705480bps
15000 428705480 13 21.104 428705480bps
15000 428705480 13 21.104 428705480bps
16000 428705480 13 21.104 428705480bps
16000 428705480 13 21.104 428705480bps
16000 428705480 13 21.104 428705480bps
16000 428705480 13 21.104 428705480bps
16000 428705480 13 21.104 428705480bps
16000 428705480 13 21.104 428705480bps
17000 428705480 13 21.104 428705480bps
17000 428705480 13 21.104 428705480bps
17000 428705480 13 21.104 428705480bps
17000 428705480 13 21.104 428705480bps
17000 428705480 13 21.104 428705480bps
17000 428705480 13 21.104 428705480bps
17000 428705480 13 21.104 428705480bps
18000 428705480 13 21.104 428705480bps
18000 428705480 13 21.104 428705480bps
18000 428705480 13 21.104 428705480bps
18000 428705480 13 21.104 428705480bps
18000 428705480 13 21.104 428705480bps
18000 428705480 13 21.104 428705480bps
18000 428705480 13 21.104 428705480bps
19000 428705480 13 21.104 428705480bps
19000 428705480 13 21.104 428705480bps
19000 428705480 13 21.104 428705480bps
19000 428705480 13 21.104 428705480bps
19000 428705480 13 21.104 428705480bps
19000 428705480 13 21.104 428705480bps
19000 428705480 13 21.104 428705480bps
20000 428705480 13 21.104 428705480bps
20000 428705480 13 21.104 428705480bps
20000 428705480 13 21.104 428705480bps
20000 428705480 13 21.104 428705480bps
20000 428705480 13 21.104 428705480bps
20000 428705480 13 21.104 428705480bps
21000 428705480 13 21.104 428705480bps
21000 428705480 13 21.104 428705480bps
21000 428705480 13 21.104 428705480bps
21000 428705480 13 21.104 428705480bps
21000 428705480 13 21.104 428705480bps
21000 428705480 13 21.104 428705480bps
21000 428705480 13 21.104 428705480bps
22000 428705480 13 21.104 428705480bps
22000 428705480 13 21.104 428705480bps
22000 428705480 13 21.104 428705480bps
22000 428705480 13 21.104 428705480bps
22000 428705480 13 21.104 428705480bps
22000 428705480 13 21.104 428705480bps
22000 428705480 13 21.104 428705480bps
23000 428705480 13 21.104 428705480bps
23000 428705480 13 21.104 428705480bps
23000 428705480 13 21.104 428705480bps
23000 428705480 13 21.104 428705480bps
23000 428705480 13 21.104 428705480bps
23000 428705480 13 21.104 428705480bps
24000 428705480 13 21.104 428705480bps
24000 428705480 13 21.104 428705480bps
24000 428705480 13 21.104 428705480bps
24000 428705480 13 21.104 428705480bps
24000 428705480 13 21.104 428705480bps
24000 428705480 13 21.104 428705480bps
24000 428705480 13 21.104 428705480bps
25000 428705480 13 21.104 428705480bps
25000 428705480 13 21.104 428705480bps
25000 428705480 13 21.104 428705480bps
25000 428705480 13 21.104 428705480bps
25000 428705480 13 21.104 428705480bps
25000 428705480 13 21.104 428705480bps
25000 428705480 13 21.104 428705480bps
26000 428705480 13 21.104 428705480bps
26000 428705480 13 21.104 428705480bps
26000 428705480 13 21.104 428705480bps
26000 428705480 13 21.104 428705480bps
26000 428705480 13 21.104 428705480bps
26000 428705480 13 21.104 428705480bps
27000 428705480 13 21.104 428705480bps
27000 428705480 13 21.104 428705480bps
27000 428705480 13 21.104 428705480bps
27000 428705480 13 21.104 428705480bps
27000 428705480 13 21.104 428705480bps
27000 428705480 13 21.104 428705480bps
27000 428705480 13 21.104 428705480bps
28000 428705480 13 21.104 428705480bps
28000 428705480 13 21.104 428705480bps
28000 428705480 13 21.104 428705480bps
28000 428705480 13 21.104 428705480bps
28000 428705480 13 21.104 428705480bps
28000 428705480 13 21.104 428705480bps
28000 428705480 13 21.104 428705480bps
29000 428705480 13 21.104 428705480bps
29000 428705480 13 21.104 428705480bps
29000 428705480 13 21.104 428705480bps
29000 428705480 13 21.104 428705480bps
29000 428705480 13 21.104 428705480bps
29000 428705480 13 21.104 428705480bps
29000 428705480 13 21.104 428705480bps
30000 428705480 13 21.104 428705480bps
30000 428705480 13 21.104 428705480bps
30000 428705480 13 21.104 428705480bps
30000 428705480 13 21.104 428705480bps
30000 428705480 13 21.104 428705480bps
30000 428705480 13 21.104 428705480bps
31000 428705480 13 21.104 428705480bps
31000 428705480 13 21.104 428705480bps
31000 428705480 13 21.104 428705480bps
31000 428705480 13 21.104 428705480bps
31000 428705480 13 21.104 428705480bps
31000 428705480 13 21.104 428705480bps
31000 428705480 13 21.104 428705480bps
32000 428705480 13 21.104 428705480bps
32000 428705480 13 21.104 428705480bps
32000 428705480 13 21.104 428705480bps
32000 428705480 13 21.104 428705480bps
32000 428705480 13 21.104 428705480bps
32000 428705480 13 21.104 428705480bps
32000 428705480 13 21.104 428705480bps
33000 428705480 13 21.104 428705480bps
33000 428705480 13 21.104 428705480bps
33000 428705480 13 21.104 428705480bps
33000 428705480 13 21.104 428705480bps
33000 428705480 13 21.104 428705480bps
33000 428705480 13 21.104 428705480bps
34000 428705480 13 21.104 428705480bps
34000 428705480 13 21.104 428705480bps
34000 428705480 13 21.104 428705480bps
34000 428705480 13 21.104 428705480bps
34000 428705480 13 21.104 428705480bps
34000 428705480 13 21.104 428705480bps
34000 428705480 13 21.104 428705480bps
35000 428705480 13 21.104 428705480bps
35000 428705480 13 21.104 428705480bps
35000 428705480 13 21.104 428705480bps
35000 428705480 13 21.104 428705480bps
35000 428705480 13 21.104 428705480bps
35000 428705480 13 21.104 428705480bps
35000 428705480 13 21.104 428705480bps
36000 428705480 13 21.104 428705480bps
36000 428705480 13 21.104 428705480bps
36000 428705480 13 21.104 428705480bps
36000 428705480 13 21.104 428705480bps
36000 428705480 13 21.104 428705480bps
36000 428705480 13 21.104 428705480bps
36000 428705480 13 21.104 428705480bps
37000 428705480 13 21.104 428705480bps
37000 428705480 13 21.104 428705480bps
37000 428705480 13 21.104 428705480bps
37000 428705480 13 21.104 428705480bps
37000 428705480 13 21.104 428705480bps
37000 428705480 13 21.104 428705480bps
38000 428705480 13 21.104 428705480bps
38000 428705480 13 21.104 428705480bps
38000 428705480 13 21.104 428705480bps
38000 428705480 13 21.104 428705480bps
38000 428705480 13 21.104 428705480bps
38000 428705480 13 21.104 428705480bps
38000 428705480 13 21.104 428705480bps
39000 428705480 13 21.104 428705480bps
39000 428705480 13 21.104 428705480bps
39000 428705480 13 21.104 428705480bps
39000 428705480 13 21.104 428705480bps
39000 428705480 13 21.104 428705480bps
39000 428705480 13 21.104 428705480bps
40000 428705480 13 21.104 428705480bps
40000 428705480 13 21.104 428705480bps
40000 428705480 13 21.104 428705480bps
40000 428705480 13 21.104 428705480bps
40000 428705480 13 21.104 428705480bps
40000 428705480 13 21.104 428705480bps
40000 428705480 13 21.104 428705480bps
41000 428705480 13 21.104 428705480bps
41000 428705480 13 21.104 428705480bps
41000 428705480 13 21.104 428705480bps
41000 428705480 13 21.104 428705480bps
41000 428705480 13 21.104 428705480bps
41000 428705480 13 21.104 428705480bps
41000 428705480 13 21.104 428705480bps
42000 428705480 13 21.104 428705480bps
42000 428705480 13 21.104 428705480bps
42000 428705480 13 21.104 428705480bps
42000 428705480 13 21.104 428705480bps
42000 428705480 13 21.104 428705480bps
42000 428705480 13 21.104 428705480bps
43000 428705480 13 21.104 428705480bps
43000 428705480 13 21.104 428705480bps
43000 428705480 13 21.104 428705480bps
43000 428705480 13 21.104 428705480bps
43000 428705480 13 21.104 428705480bps
43000 428705480 13 21.104 428705480bps
43000 428705480 13 21.104 428705480bps
44000 428705480 13 21.104 428705480bps
44000 428705480 13 21.104 428705480bps
44000 428705480 13 21.104 428705480bps
44000 428705480 13 21.104 428705480bps
44000 428705480 13 21.104 428705480bps
44000 428705480 13 21.104 428705480bps
45000 428705480 13 21.104 428705480bps
45000 428705480 13 21.104 428705480bps
45000 428705480 13 21.104 428705480bps
45000 428705480 13 21.104 428705480bps
45000 428705480 13 21.104 428705480bps
45000 428705480 13 21.104 428705480bps
45000 428705480 13 21.104 428705480bps
46000 428705480 13 21.104 428705480bps
46000 428705480 13 21.104 428705480bps
46000 428705480 13 21.104 428705480bps
46000 428705480 13 21.104 428705480bps
46000 428705480 13 21.104 428705480bps
46000 428705480 13 21.104 428705480bps
46000 428705480 13 21.104 428705480bps
47000 428705480 13 21.104 428705480bps
47000 428705480 13 21.104 428705480bps
47000 428705480 13 21.104 428705480bps
47000 428705480 13 21.104 428705480bps
47000 428705480 13 21.104 428705480bps
47000 428705480 13 21.104 428705480bps
47000 428705480 13 21.104 428705480bps
48000 428705480 13 21.104 428705480bps
48000 428705480 13 21.104 428705480bps
48000 428705480 13 21.104 428705480bps
48000 428705480 13 21.104 428705480bps
48000 428705480 13 21.104 428705480bps
48000 428705480 13 21.104 428705480bps
49000 428705480 13 21.104 428705480bps
49000 428705480 13 21.104 428705480bps
49000 428705480 13 21.104 428705480bps
49000 428705480 13 21.104 428705480bps
49000 428705480 13 21.104 428705480bps
49000 428705480 13 21.104 428705480bps
49000 428705480 13 21.104 428705480bps
50000 428705480 13 21.104 428705480bps
50000 428705480 13 21.104 428705480bps
50000 428705480 13 21.104 428705480bps
50000 428705480 13 21.104 428705480bps
50000 428705480 13 21.104 428705480bps
50000 428705480 13 21.104 428705480bps
51000 428705480 13 21.104 428705480bps
51000 428705480 13 21.104 428705480bps
51000 428705480 13 21.104 428705480bps
51000 428705480 13 21.104 428705480bps
51000 428705480 13 21.104 428705480bps
51000 428705480 13 21.104 428705480bps
51000 428705480 13 21.104 428705480bps
52000 428705480 13 21.104 428705480bps
52000 428705480 13 21.104 428705480bps
52000 428705480 13 21.104 428705480bps
52000 428705480 13 21.104 428705480bps
52000 428705480 13 21.104 428705480bps
52000 428705480 13 21.104 428705480bps
52000 428705480 13 21.104 428705480bps
53000 428705480 13 21.104 428705480bps
53000 428705480 13 21.104 428705480bps
53000 428705480 13 21.104 428705480bps
53000 428705480 13 21.104 428705480bps
53000 428705480 13 21.104 428705480bps
53000 428705480 13 21.104 428705480bps
54000 428705480 13 21.104 428705480bps
54000 428705480 13 21.104 428705480bps
54000 428705480 13 21.104 428705480bps
54000 428705480 13 21.104 428705480bps
54000 428705480 13 21.104 428705480bps
54000 428705480 13 21.104 428705480bps
54000 428705480 13 21.104 428705480bps
55000 428705480 13 21.104 428705480bps
55000 428705480 13 21.104 428705480bps
55000 428705480 13 21.104 428705480bps
55000 428705480 13 21.104 428705480bps
55000 428705480 13 21.104 428705480bps
55000 428705480 13 21.104 428705480bps
55000 428705480 13 21.104 428705480bps
56000 428705480 13 21.104 428705480bps
56000 428705480 13 21.104 428705480bps
56000 428705480 13 21.104 428705480bps
56000 428705480 13 21.104 428705480bps
56000 428705480 13 21.104 428705480bps
56000 428705480 13 21.104 428705480bps
56000 428705480 13 21.104 428705480bps
57000 428705480 13 21.104 428705480bps
57000 428705480 13 21.104 428705480bps
57000 428705480 13 21.104 428705480bps
57000 428705480 13 21.104 428705480bps
57000 428705480 13 21.104 428705480bps
57000 428705480 13 21.104 428705480bps
57000 428705480 13 21.104 428705480bps
58000 428705480 13 21.104 428705480bps
58000 428705480 13 21.104 428705480bps
58000 428705480 13 21.104 428705480bps
58000 428705480 13 21.104 428705480bps
58000 428705480 13 21.104 428705480bps
58000 428705480 13 21.104 428705480bps
58000 428705480 13 21.104 428705480bps
59000 428705480 13 21.104 428705480bps
59000 428705480 13 21.104 428705480bps
59000 428705480 13 21.104 428705480bps
59000 428705480 13 21.104 428705480bps
59000 428705480 13 21.104 428705480bps
59000 428705480 13 21.104 428705480bps
59000 428705480 13 21.104 428705480bps
60000 428705480 13 21.104 428705480bps
60000 428705480 13 21.104 428705480bps
60000 428705480 13 21.104 428705480bps
60000 428705480 13 21.104 428705480bps
60000 428705480 13 21.104 428705480bps
60000 428705480 13 21.104 428705480bps
60000 428705480 13 21.104 428705480bps
61000 428705480 13 21.104 428705480bps
61000 428705480 13 21.104 428705480bps
61000 428705480 13 21.104 428705480bps
61000 428705480 13 21.104 428705480bps
61000 428705480 13 21.104 428705480bps
61000 428705480 13 21.104 428705480bps
61000 428705480 13 21.104 428705480bps
61000 428705480 13 21.104 428705480bps
62000 428705480 13 21.104 428705480bps
62000 428705480 13 21.104 428705480bps
62000 428705480 13 21.104 428705480bps
62000 428705480 13 21.104 428705480bps
62000 428705480 13 21.104 428705480bps
62000 428705480 13 21.104 428705480bps
62000 428705480 13 21.104 428705480bps
63000 428705480 13 21.104 428705480bps
63000 428705480 13 21.104 428705480bps
63000 428705480 13 21.104 428705480bps
63000 428705480 13 21.104 428705480bps
63000 428705480 13 21.104 428705480bps
63000 428705480 13 21.104 428705480bps
63000 428705480 13 21.104 428705480bps
64000 428705480 13 21.104 428705480bps
64000 428705480 13 21.104 428705480bps
64000 428705480 13 21.104 428705480bps
64000 428705480 13 21.104 428705480bps
64000 428705480 13 21.104 428705480bps
64000 428705480 13 21.104 428705480bps
64000 428705480 13 21.104 428705480bps
65000 428705480 13 21.104 428705480bps
