t_ms pacing_bps cwnd rtt_ms raw
8000 31491112 13 14.574 31491112bps
8000 31491112 13 14.574 31491112bps
8000 31491112 13 14.574 31491112bps
8000 31491112 13 14.574 31491112bps
8000 31491112 13 14.574 31491112bps
8000 31491112 13 14.574 31491112bps
8000 31491112 13 14.574 31491112bps
9000 31491112 13 14.574 31491112bps
9000 31491112 13 14.574 31491112bps
9000 31491112 13 14.574 31491112bps
9000 31491112 13 14.574 31491112bps
9000 31491112 13 14.574 31491112bps
9000 31491112 13 14.574 31491112bps
9000 31491112 13 14.574 31491112bps
9000 31491112 13 14.574 31491112bps
9000 31491112 13 14.574 31491112bps
10000 31491112 13 14.574 31491112bps
10000 31491112 13 14.574 31491112bps
10000 31491112 13 14.574 31491112bps
10000 31491112 13 14.574 31491112bps
10000 31491112 13 14.574 31491112bps
10000 31491112 13 14.574 31491112bps
10000 31491112 13 14.574 31491112bps
10000 31491112 13 14.574 31491112bps
10000 31491112 13 14.574 31491112bps
11000 31491112 13 14.574 31491112bps
11000 31491112 13 14.574 31491112bps
11000 31491112 13 14.574 31491112bps
11000 31491112 13 14.574 31491112bps
11000 31491112 13 14.574 31491112bps
11000 31491112 13 14.574 31491112bps
11000 31491112 13 14.574 31491112bps
11000 31491112 13 14.574 31491112bps
11000 31491112 13 14.574 31491112bps
12000 31491112 13 14.574 31491112bps
12000 31491112 13 14.574 31491112bps
12000 31491112 13 14.574 31491112bps
12000 31491112 13 14.574 31491112bps
12000 31491112 13 14.574 31491112bps
12000 31491112 13 14.574 31491112bps
12000 31491112 13 14.574 31491112bps
12000 31491112 13 14.574 31491112bps
13000 31491112 13 14.574 31491112bps
13000 31491112 13 14.574 31491112bps
13000 31491112 13 14.574 31491112bps
13000 31491112 13 14.574 31491112bps
13000 31491112 13 14.574 31491112bps
13000 31491112 13 14.574 31491112bps
13000 31491112 13 14.574 31491112bps
13000 31491112 13 14.574 31491112bps
13000 31491112 13 14.574 31491112bps
14000 31491112 13 14.574 31491112bps
14000 31491112 13 14.574 31491112bps
14000 31491112 13 14.574 31491112bps
14000 31491112 13 14.574 31491112bps
14000 31491112 13 14.574 31491112bps
14000 31491112 13 14.574 31491112bps
14000 31491112 13 14.574 31491112bps
14000 31491112 13 14.574 31491112bps
14000 31491112 13 14.574 31491112bps
15000 31491112 13 14.574 31491112bps
15000 31491112 13 14.574 31491112bps
15000 31491112 13 14.574 31491112bps
15000 31491112 13 14.574 31491112bps
15000 31491112 13 14.574 31491112bps
15000 31491112 13 14.574 31491112bps
15000 31491112 13 14.574 31491112bps
15000 31491112 13 14.574 31491112bps
15000 31491112 13 14.574 31491112bps
16000 31491112 13 14.574 31491112bps
16000 31491112 13 14.574 31491112bps
16000 31491112 13 14.574 31491112bps
16000 31491112 13 14.574 31491112bps
16000 31491112 13 14.574 31491112bps
16000 31491112 13 14.574 31491112bps
16000 31491112 13 14.574 31491112bps
16000 31491112 13 14.574 31491112bps
16000 31491112 13 14.574 31491112bps
17000 31491112 13 14.574 31491112bps
17000 31491112 13 14.574 31491112bps
17000 31491112 13 14.574 31491112bps
17000 31491112 13 14.574 31491112bps
17000 31491112 13 14.574 31491112bps
17000 31491112 13 14.574 31491112bps
17000 31491112 13 14.574 31491112bps
17000 31491112 13 14.574 31491112bps
18000 31491112 13 14.574 31491112bps
18000 31491112 13 14.574 31491112bps
18000 31491112 13 14.574 31491112bps
18000 31491112 13 14.574 31491112bps
18000 31491112 13 14.574 31491112bps
18000 31491112 13 14.574 31491112bps
18000 31491112 13 14.574 31491112bps
18000 31491112 13 14.574 31491112bps
18000 31491112 13 14.574 31491112bps
19000 31491112 13 14.574 31491112bps
19000 31491112 13 14.574 31491112bps
19000 31491112 13 14.574 31491112bps
19000 31491112 13 14.574 31491112bps
19000 31491112 13 14.574 31491112bps
19000 31491112 13 14.574 31491112bps
19000 31491112 13 14.574 31491112bps
19000 31491112 13 14.574 31491112bps
19000 31491112 13 14.574 31491112bps
20000 31491112 13 14.574 31491112bps
20000 31491112 13 14.574 31491112bps
20000 31491112 13 14.574 31491112bps
20000 31491112 13 14.574 31491112bps
20000 31491112 13 14.574 31491112bps
20000 31491112 13 14.574 31491112bps
20000 31491112 13 14.574 31491112bps
20000 31491112 13 14.574 31491112bps
20000 31491112 13 14.574 31491112bps
21000 31491112 13 14.574 31491112bps
21000 31491112 13 14.574 31491112bps
21000 31491112 13 14.574 31491112bps
21000 31491112 13 14.574 31491112bps
21000 31491112 13 14.574 31491112bps
21000 31491112 13 14.574 31491112bps
21000 31491112 13 14.574 31491112bps
21000 31491112 13 14.574 31491112bps
21000 31491112 13 14.574 31491112bps
22000 31491112 13 14.574 31491112bps
22000 31491112 13 14.574 31491112bps
22000 31491112 13 14.574 31491112bps
22000 31491112 13 14.574 31491112bps
22000 31491112 13 14.574 31491112bps
22000 31491112 13 14.574 31491112bps
22000 31491112 13 14.574 31491112bps
22000 31491112 13 14.574 31491112bps
22000 31491112 13 14.574 31491112bps
23000 31491112 13 14.574 31491112bps
23000 31491112 13 14.574 31491112bps
23000 31491112 13 14.574 31491112bps
23000 31491112 13 14.574 31491112bps
23000 31491112 13 14.574 31491112bps
23000 31491112 13 14.574 31491112bps
23000 31491112 13 14.574 31491112bps
23000 31491112 13 14.574 31491112bps
23000 31491112 13 14.574 31491112bps
24000 31491112 13 14.574 31491112bps
24000 31491112 13 14.574 31491112bps
24000 31491112 13 14.574 31491112bps
24000 31491112 13 14.574 31491112bps
24000 31491112 13 14.574 31491112bps
24000 31491112 13 14.574 31491112bps
24000 31491112 13 14.574 31491112bps
24000 31491112 13 14.574 31491112bps
25000 31491112 13 14.574 31491112bps
25000 31491112 13 14.574 31491112bps
25000 31491112 13 14.574 31491112bps
25000 31491112 13 14.574 31491112bps
25000 31491112 13 14.574 31491112bps
25000 31491112 13 14.574 31491112bps
25000 31491112 13 14.574 31491112bps
25000 31491112 13 14.574 31491112bps
25000 31491112 13 14.574 31491112bps
26000 31491112 13 14.574 31491112bps
26000 31491112 13 14.574 31491112bps
26000 31491112 13 14.574 31491112bps
26000 31491112 13 14.574 31491112bps
26000 31491112 13 14.574 31491112bps
26000 31491112 13 14.574 31491112bps
26000 31491112 13 14.574 31491112bps
26000 31491112 13 14.574 31491112bps
26000 31491112 13 14.574 31491112bps
27000 31491112 13 14.574 31491112bps
27000 31491112 13 14.574 31491112bps
27000 31491112 13 14.574 31491112bps
27000 31491112 13 14.574 31491112bps
27000 31491112 13 14.574 31491112bps
27000 31491112 13 14.574 31491112bps
27000 31491112 13 14.574 31491112bps
27000 31491112 13 14.574 31491112bps
27000 31491112 13 14.574 31491112bps
28000 31491112 13 14.574 31491112bps
28000 31491112 13 14.574 31491112bps
28000 31491112 13 14.574 31491112bps
28000 31491112 13 14.574 31491112bps
28000 31491112 13 14.574 31491112bps
28000 31491112 13 14.574 31491112bps
28000 31491112 13 14.574 31491112bps
28000 31491112 13 14.574 31491112bps
28000 31491112 13 14.574 31491112bps
29000 31491112 13 14.574 31491112bps
29000 31491112 13 14.574 31491112bps
29000 31491112 13 14.574 31491112bps
29000 31491112 13 14.574 31491112bps
29000 31491112 13 14.574 31491112bps
29000 31491112 13 14.574 31491112bps
29000 31491112 13 14.574 31491112bps
29000 31491112 13 14.574 31491112bps
29000 31491112 13 14.574 31491112bps
30000 31491112 13 14.574 31491112bps
30000 31491112 13 14.574 31491112bps
30000 31491112 13 14.574 31491112bps
30000 31491112 13 14.574 31491112bps
30000 31491112 13 14.574 31491112bps
30000 31491112 13 14.574 31491112bps
30000 31491112 13 14.574 31491112bps
30000 31491112 13 14.574 31491112bps
30000 31491112 13 14.574 31491112bps
31000 31491112 13 14.574 31491112bps
31000 31491112 13 14.574 31491112bps
31000 31491112 13 14.574 31491112bps
31000 31491112 13 14.574 31491112bps
31000 31491112 13 14.574 31491112bps
31000 31491112 13 14.574 31491112bps
31000 31491112 13 14.574 31491112bps
31000 31491112 13 14.574 31491112bps
32000 31491112 13 14.574 31491112bps
32000 31491112 13 14.574 31491112bps
32000 31491112 13 14.574 31491112bps
32000 31491112 13 14.574 31491112bps
32000 31491112 13 14.574 31491112bps
32000 31491112 13 14.574 31491112bps
32000 31491112 13 14.574 31491112bps
32000 31491112 13 14.574 31491112bps
32000 31491112 13 14.574 31491112bps
33000 31491112 13 14.574 31491112bps
33000 31491112 13 14.574 31491112bps
33000 31491112 13 14.574 31491112bps
33000 31491112 13 14.574 31491112bps
33000 31491112 13 14.574 31491112bps
33000 31491112 13 14.574 31491112bps
33000 31491112 13 14.574 31491112bps
33000 31491112 13 14.574 31491112bps
33000 31491112 13 14.574 31491112bps
34000 31491112 13 14.574 31491112bps
34000 31491112 13 14.574 31491112bps
34000 31491112 13 14.574 31491112bps
34000 31491112 13 14.574 31491112bps
34000 31491112 13 14.574 31491112bps
34000 31491112 13 14.574 31491112bps
34000 31491112 13 14.574 31491112bps
34000 31491112 13 14.574 31491112bps
34000 31491112 13 14.574 31491112bps
35000 31491112 13 14.574 31491112bps
35000 31491112 13 14.574 31491112bps
35000 31491112 13 14.574 31491112bps
35000 31491112 13 14.574 31491112bps
35000 31491112 13 14.574 31491112bps
35000 31491112 13 14.574 31491112bps
35000 31491112 13 14.574 31491112bps
35000 31491112 13 14.574 31491112bps
35000 31491112 13 14.574 31491112bps
36000 31491112 13 14.574 31491112bps
36000 31491112 13 14.574 31491112bps
36000 31491112 13 14.574 31491112bps
36000 31491112 13 14.574 31491112bps
36000 31491112 13 14.574 31491112bps
36000 31491112 13 14.574 31491112bps
36000 31491112 13 14.574 31491112bps
36000 31491112 13 14.574 31491112bps
36000 31491112 13 14.574 31491112bps
37000 31491112 13 14.574 31491112bps
37000 31491112 13 14.574 31491112bps
37000 31491112 13 14.574 31491112bps
37000 31491112 13 14.574 31491112bps
37000 31491112 13 14.574 31491112bps
37000 31491112 13 14.574 31491112bps
37000 31491112 13 14.574 31491112bps
37000 31491112 13 14.574 31491112bps
38000 31491112 13 14.574 31491112bps
38000 31491112 13 14.574 31491112bps
38000 31491112 13 14.574 31491112bps
38000 31491112 13 14.574 31491112bps
38000 31491112 13 14.574 31491112bps
38000 31491112 13 14.574 31491112bps
38000 31491112 13 14.574 31491112bps
38000 31491112 13 14.574 31491112bps
38000 31491112 13 14.574 31491112bps
39000 31491112 13 14.574 31491112bps
39000 31491112 13 14.574 31491112bps
39000 31491112 13 14.574 31491112bps
39000 31491112 13 14.574 31491112bps
39000 31491112 13 14.574 31491112bps
39000 31491112 13 14.574 31491112bps
39000 31491112 13 14.574 31491112bps
39000 31491112 13 14.574 31491112bps
39000 31491112 13 14.574 31491112bps
40000 31491112 13 14.574 31491112bps
40000 31491112 13 14.574 31491112bps
40000 31491112 13 14.574 31491112bps
40000 31491112 13 14.574 31491112bps
40000 31491112 13 14.574 31491112bps
40000 31491112 13 14.574 31491112bps
40000 31491112 13 14.574 31491112bps
40000 31491112 13 14.574 31491112bps
40000 31491112 13 14.574 31491112bps
41000 31491112 13 14.574 31491112bps
41000 31491112 13 14.574 31491112bps
41000 31491112 13 14.574 31491112bps
41000 31491112 13 14.574 31491112bps
41000 31491112 13 14.574 31491112bps
41000 31491112 13 14.574 31491112bps
41000 31491112 13 14.574 31491112bps
41000 31491112 13 14.574 31491112bps
41000 31491112 13 14.574 31491112bps
42000 31491112 13 14.574 31491112bps
42000 31491112 13 14.574 31491112bps
42000 31491112 13 14.574 31491112bps
42000 31491112 13 14.574 31491112bps
42000 31491112 13 14.574 31491112bps
42000 31491112 13 14.574 31491112bps
42000 31491112 13 14.574 31491112bps
42000 31491112 13 14.574 31491112bps
42000 31491112 13 14.574 31491112bps
43000 31491112 13 14.574 31491112bps
43000 31491112 13 14.574 31491112bps
43000 31491112 13 14.574 31491112bps
43000 31491112 13 14.574 31491112bps
43000 31491112 13 14.574 31491112bps
43000 31491112 13 14.574 31491112bps
43000 31491112 13 14.574 31491112bps
43000 31491112 13 14.574 31491112bps
44000 31491112 13 14.574 31491112bps
44000 31491112 13 14.574 31491112bps
44000 31491112 13 14.574 31491112bps
44000 31491112 13 14.574 31491112bps
44000 31491112 13 14.574 31491112bps
44000 31491112 13 14.574 31491112bps
44000 31491112 13 14.574 31491112bps
44000 31491112 13 14.574 31491112bps
44000 31491112 13 14.574 31491112bps
45000 31491112 13 14.574 31491112bps
45000 31491112 13 14.574 31491112bps
45000 31491112 13 14.574 31491112bps
45000 31491112 13 14.574 31491112bps
45000 31491112 13 14.574 31491112bps
45000 31491112 13 14.574 31491112bps
45000 31491112 13 14.574 31491112bps
45000 31491112 13 14.574 31491112bps
45000 31491112 13 14.574 31491112bps
46000 31491112 13 14.574 31491112bps
46000 31491112 13 14.574 31491112bps
46000 31491112 13 14.574 31491112bps
46000 31491112 13 14.574 31491112bps
46000 31491112 13 14.574 31491112bps
46000 31491112 13 14.574 31491112bps
46000 31491112 13 14.574 31491112bps
46000 31491112 13 14.574 31491112bps
46000 31491112 13 14.574 31491112bps
47000 31491112 13 14.574 31491112bps
47000 31491112 13 14.574 31491112bps
47000 31491112 13 14.574 31491112bps
47000 31491112 13 14.574 31491112bps
47000 31491112 13 14.574 31491112bps
47000 31491112 13 14.574 31491112bps
47000 31491112 13 14.574 31491112bps
47000 31491112 13 14.574 31491112bps
47000 31491112 13 14.574 31491112bps
48000 31491112 13 14.574 31491112bps
48000 31491112 13 14.574 31491112bps
48000 31491112 13 14.574 31491112bps
48000 31491112 13 14.574 31491112bps
48000 31491112 13 14.574 31491112bps
48000 31491112 13 14.574 31491112bps
48000 31491112 13 14.574 31491112bps
48000 31491112 13 14.574 31491112bps
48000 31491112 13 14.574 31491112bps
49000 31491112 13 14.574 31491112bps
49000 31491112 13 14.574 31491112bps
49000 31491112 13 14.574 31491112bps
49000 31491112 13 14.574 31491112bps
49000 31491112 13 14.574 31491112bps
49000 31491112 13 14.574 31491112bps
49000 31491112 13 14.574 31491112bps
49000 31491112 13 14.574 31491112bps
50000 31491112 13 14.574 31491112bps
50000 31491112 13 14.574 31491112bps
50000 31491112 13 14.574 31491112bps
50000 31491112 13 14.574 31491112bps
50000 31491112 13 14.574 31491112bps
50000 31491112 13 14.574 31491112bps
50000 31491112 13 14.574 31491112bps
50000 31491112 13 14.574 31491112bps
50000 31491112 13 14.574 31491112bps
51000 31491112 13 14.574 31491112bps
51000 31491112 13 14.574 31491112bps
51000 31491112 13 14.574 31491112bps
51000 31491112 13 14.574 31491112bps
51000 31491112 13 14.574 31491112bps
51000 31491112 13 14.574 31491112bps
51000 31491112 13 14.574 31491112bps
51000 31491112 13 14.574 31491112bps
51000 31491112 13 14.574 31491112bps
52000 31491112 13 14.574 31491112bps
52000 31491112 13 14.574 31491112bps
52000 31491112 13 14.574 31491112bps
52000 31491112 13 14.574 31491112bps
52000 31491112 13 14.574 31491112bps
52000 31491112 13 14.574 31491112bps
52000 31491112 13 14.574 31491112bps
52000 31491112 13 14.574 31491112bps
52000 31491112 13 14.574 31491112bps
53000 31491112 13 14.574 31491112bps
53000 31491112 13 14.574 31491112bps
53000 31491112 13 14.574 31491112bps
53000 31491112 13 14.574 31491112bps
53000 31491112 13 14.574 31491112bps
53000 31491112 13 14.574 31491112bps
53000 31491112 13 14.574 31491112bps
53000 31491112 13 14.574 31491112bps
53000 31491112 13 14.574 31491112bps
54000 31491112 13 14.574 31491112bps
54000 31491112 13 14.574 31491112bps
54000 31491112 13 14.574 31491112bps
54000 31491112 13 14.574 31491112bps
54000 31491112 13 14.574 31491112bps
54000 31491112 13 14.574 31491112bps
54000 31491112 13 14.574 31491112bps
54000 31491112 13 14.574 31491112bps
54000 31491112 13 14.574 31491112bps
55000 31491112 13 14.574 31491112bps
55000 31491112 13 14.574 31491112bps
55000 31491112 13 14.574 31491112bps
55000 31491112 13 14.574 31491112bps
55000 31491112 13 14.574 31491112bps
55000 31491112 13 14.574 31491112bps
55000 31491112 13 14.574 31491112bps
55000 31491112 13 14.574 31491112bps
56000 31491112 13 14.574 31491112bps
56000 31491112 13 14.574 31491112bps
56000 31491112 13 14.574 31491112bps
56000 31491112 13 14.574 31491112bps
56000 31491112 13 14.574 31491112bps
56000 31491112 13 14.574 31491112bps
56000 31491112 13 14.574 31491112bps
56000 31491112 13 14.574 31491112bps
56000 31491112 13 14.574 31491112bps
57000 31491112 13 14.574 31491112bps
57000 31491112 13 14.574 31491112bps
57000 31491112 13 14.574 31491112bps
57000 31491112 13 14.574 31491112bps
57000 31491112 13 14.574 31491112bps
57000 31491112 13 14.574 31491112bps
57000 31491112 13 14.574 31491112bps
57000 31491112 13 14.574 31491112bps
57000 31491112 13 14.574 31491112bps
58000 31491112 13 14.574 31491112bps
58000 31491112 13 14.574 31491112bps
58000 31491112 13 14.574 31491112bps
58000 31491112 13 14.574 31491112bps
58000 31491112 13 14.574 31491112bps
58000 31491112 13 14.574 31491112bps
58000 31491112 13 14.574 31491112bps
58000 31491112 13 14.574 31491112bps
58000 31491112 13 14.574 31491112bps
59000 31491112 13 14.574 31491112bps
59000 31491112 13 14.574 31491112bps
59000 31491112 13 14.574 31491112bps
59000 31491112 13 14.574 31491112bps
59000 31491112 13 14.574 31491112bps
59000 31491112 13 14.574 31491112bps
59000 31491112 13 14.574 31491112bps
59000 31491112 13 14.574 31491112bps
59000 31491112 13 14.574 31491112bps
60000 31491112 13 14.574 31491112bps
60000 31491112 13 14.574 31491112bps
60000 31491112 13 14.574 31491112bps
60000 31491112 13 14.574 31491112bps
60000 31491112 13 14.574 31491112bps
60000 31491112 15 17.761 31491112bps
