t_ms pacing_bps cwnd rtt_ms raw_pacing
0 576765544 13 18.189 576765544bps
0 576765544 13 18.189 576765544bps
0 576765544 13 18.189 576765544bps
1000 576765544 13 18.189 576765544bps
1000 576765544 13 18.189 576765544bps
1000 576765544 13 18.189 576765544bps
1000 576765544 13 18.189 576765544bps
1000 576765544 13 18.189 576765544bps
1000 576765544 13 18.189 576765544bps
1000 576765544 13 18.189 576765544bps
2000 576765544 13 18.189 576765544bps
2000 576765544 13 18.189 576765544bps
2000 576765544 13 18.189 576765544bps
2000 576765544 13 18.189 576765544bps
2000 576765544 13 18.189 576765544bps
2000 576765544 13 18.189 576765544bps
2000 576765544 13 18.189 576765544bps
3000 576765544 13 18.189 576765544bps
3000 576765544 13 18.189 576765544bps
3000 576765544 13 18.189 576765544bps
3000 576765544 13 18.189 576765544bps
3000 576765544 13 18.189 576765544bps
3000 576765544 13 18.189 576765544bps
3000 576765544 13 18.189 576765544bps
4000 576765544 13 18.189 576765544bps
4000 576765544 13 18.189 576765544bps
4000 576765544 13 18.189 576765544bps
4000 576765544 13 18.189 576765544bps
4000 576765544 13 18.189 576765544bps
4000 576765544 13 18.189 576765544bps
4000 576765544 13 18.189 576765544bps
5000 576765544 13 18.189 576765544bps
5000 576765544 13 18.189 576765544bps
5000 576765544 13 18.189 576765544bps
5000 576765544 13 18.189 576765544bps
5000 576765544 13 18.189 576765544bps
5000 576765544 13 18.189 576765544bps
6000 576765544 13 18.189 576765544bps
6000 576765544 13 18.189 576765544bps
6000 576765544 13 18.189 576765544bps
6000 576765544 13 18.189 576765544bps
6000 576765544 13 18.189 576765544bps
6000 576765544 13 18.189 576765544bps
7000 576765544 13 18.189 576765544bps
7000 576765544 13 18.189 576765544bps
7000 576765544 13 18.189 576765544bps
7000 576765544 13 18.189 576765544bps
7000 576765544 13 18.189 576765544bps
7000 576765544 13 18.189 576765544bps
8000 576765544 13 18.189 576765544bps
8000 576765544 13 18.189 576765544bps
8000 576765544 13 18.189 576765544bps
8000 576765544 13 18.189 576765544bps
8000 576765544 13 18.189 576765544bps
8000 576765544 13 18.189 576765544bps
9000 576765544 13 18.189 576765544bps
9000 576765544 13 18.189 576765544bps
9000 576765544 13 18.189 576765544bps
9000 576765544 13 18.189 576765544bps
9000 576765544 13 18.189 576765544bps
9000 576765544 13 18.189 576765544bps
10000 576765544 13 18.189 576765544bps
10000 576765544 13 18.189 576765544bps
10000 576765544 13 18.189 576765544bps
10000 576765544 13 18.189 576765544bps
11000 576765544 13 18.189 576765544bps
11000 576765544 13 18.189 576765544bps
11000 576765544 13 18.189 576765544bps
11000 576765544 13 18.189 576765544bps
11000 576765544 13 18.189 576765544bps
12000 576765544 13 18.189 576765544bps
12000 576765544 13 18.189 576765544bps
12000 576765544 13 18.189 576765544bps
12000 576765544 13 18.189 576765544bps
12000 576765544 13 18.189 576765544bps
12000 576765544 13 18.189 576765544bps
13000 576765544 13 18.189 576765544bps
13000 576765544 13 18.189 576765544bps
13000 576765544 13 18.189 576765544bps
13000 576765544 13 18.189 576765544bps
13000 576765544 13 18.189 576765544bps
14000 576765544 13 18.189 576765544bps
14000 576765544 13 18.189 576765544bps
14000 576765544 13 18.189 576765544bps
14000 576765544 13 18.189 576765544bps
14000 576765544 13 18.189 576765544bps
14000 576765544 13 18.189 576765544bps
15000 576765544 13 18.189 576765544bps
15000 576765544 13 18.189 576765544bps
15000 576765544 13 18.189 576765544bps
15000 576765544 13 18.189 576765544bps
15000 576765544 13 18.189 576765544bps
15000 576765544 13 18.189 576765544bps
15000 576765544 13 18.189 576765544bps
16000 576765544 13 18.189 576765544bps
16000 576765544 13 18.189 576765544bps
16000 576765544 13 18.189 576765544bps
16000 576765544 13 18.189 576765544bps
16000 576765544 13 18.189 576765544bps
16000 576765544 13 18.189 576765544bps
16000 576765544 13 18.189 576765544bps
17000 576765544 13 18.189 576765544bps
17000 576765544 13 18.189 576765544bps
17000 576765544 13 18.189 576765544bps
17000 576765544 13 18.189 576765544bps
17000 576765544 13 18.189 576765544bps
17000 576765544 13 18.189 576765544bps
17000 576765544 13 18.189 576765544bps
18000 576765544 13 18.189 576765544bps
18000 576765544 13 18.189 576765544bps
18000 576765544 13 18.189 576765544bps
18000 576765544 13 18.189 576765544bps
18000 576765544 13 18.189 576765544bps
18000 576765544 13 18.189 576765544bps
18000 576765544 13 18.189 576765544bps
19000 576765544 13 18.189 576765544bps
19000 576765544 13 18.189 576765544bps
19000 576765544 13 18.189 576765544bps
19000 576765544 13 18.189 576765544bps
19000 576765544 13 18.189 576765544bps
19000 576765544 13 18.189 576765544bps
19000 576765544 13 18.189 576765544bps
20000 576765544 13 18.189 576765544bps
20000 576765544 13 18.189 576765544bps
20000 576765544 13 18.189 576765544bps
20000 576765544 13 18.189 576765544bps
20000 576765544 13 18.189 576765544bps
20000 576765544 13 18.189 576765544bps
20000 576765544 13 18.189 576765544bps
21000 576765544 13 18.189 576765544bps
